Wavelength,Spectra
180.99,4.96E+07
181.04,3.82E+07
181.08,2.78E+07
181.12,1.84E+07
181.16,1.13E+07
181.2,6.68E+06
181.24,4.53E+06
181.28,4.48E+06
181.32,6.21E+06
181.36,9.42E+06
181.4,1.37E+07
181.45,1.93E+07
181.49,2.29E+07
181.53,2.46E+07
181.57,2.40E+07
181.61,2.13E+07
181.65,1.71E+07
181.69,1.25E+07
181.73,8.25E+06
181.77,4.96E+06
181.82,2.29E+06
181.86,1.10E+06
181.9,4.84E+05
181.94,1.92E+05
181.98,6.95E+04
182.02,2.28E+04
182.06,6.84E+03
182.1,1.89E+03
182.14,4.90E+02
182.19,9.13E+01
182.23,2.83E+01
182.27,1.43E+01
182.31,1.67E+01
182.35,4.04E+01
182.39,1.42E+02
182.43,5.65E+02
182.47,2.22E+03
182.51,8.13E+03
182.56,3.65E+04
182.6,1.10E+05
182.64,3.01E+05
182.68,7.55E+05
182.72,1.73E+06
182.76,3.62E+06
182.8,6.95E+06
182.84,1.22E+07
182.88,1.98E+07
182.93,3.21E+07
182.97,4.33E+07
183.01,5.39E+07
183.05,6.22E+07
183.09,6.67E+07
183.13,6.66E+07
183.17,6.23E+07
183.21,5.54E+07
183.25,4.82E+07
183.29,4.33E+07
183.34,4.41E+07
183.38,5.15E+07
183.42,6.43E+07
183.46,8.00E+07
183.5,9.47E+07
183.54,1.04E+08
183.58,1.06E+08
183.62,9.90E+07
183.66,8.48E+07
183.71,6.24E+07
183.75,4.53E+07
183.79,3.18E+07
183.83,2.31E+07
183.87,1.89E+07
183.91,1.78E+07
183.95,1.85E+07
183.99,1.97E+07
184.03,2.06E+07
184.08,2.11E+07
184.12,2.10E+07
184.16,2.08E+07
184.2,2.06E+07
184.24,2.03E+07
184.28,1.99E+07
184.32,1.96E+07
184.36,1.98E+07
184.4,2.12E+07
184.45,2.60E+07
184.49,3.29E+07
184.53,4.25E+07
184.57,5.39E+07
184.61,6.54E+07
184.65,7.57E+07
184.69,8.37E+07
184.73,8.90E+07
184.77,9.16E+07
184.82,9.06E+07
184.86,8.58E+07
184.9,7.72E+07
184.94,6.54E+07
184.98,5.17E+07
185.02,3.80E+07
185.06,2.60E+07
185.1,1.68E+07
185.14,1.06E+07
185.18,7.04E+06
185.23,5.07E+06
185.27,4.67E+06
185.31,4.87E+06
185.35,5.54E+06
185.39,6.79E+06
185.43,8.79E+06
185.47,1.17E+07
185.51,1.55E+07
185.55,2.02E+07
185.6,2.75E+07
185.64,3.50E+07
185.68,4.58E+07
185.72,6.20E+07
185.76,8.64E+07
185.8,1.21E+08
185.84,1.64E+08
185.88,2.11E+08
185.92,2.54E+08
185.97,2.88E+08
186.01,2.91E+08
186.05,2.69E+08
186.09,2.30E+08
186.13,1.83E+08
186.17,1.40E+08
186.21,1.10E+08
186.25,9.90E+07
186.29,1.07E+08
186.34,1.37E+08
186.38,1.67E+08
186.42,1.91E+08
186.46,2.03E+08
186.5,1.97E+08
186.54,1.75E+08
186.58,1.42E+08
186.62,1.05E+08
186.66,7.20E+07
186.71,4.06E+07
186.75,2.48E+07
186.79,1.59E+07
186.83,1.17E+07
186.87,1.02E+07
186.91,9.96E+06
186.95,9.85E+06
186.99,9.46E+06
187.03,8.72E+06
187.08,7.57E+06
187.12,6.76E+06
187.16,6.21E+06
187.2,5.97E+06
187.24,6.05E+06
187.28,6.71E+06
187.32,8.66E+06
187.36,1.34E+07
187.4,2.31E+07
187.44,4.08E+07
187.49,7.84E+07
187.53,1.23E+08
187.57,1.77E+08
187.61,2.35E+08
187.65,2.88E+08
187.69,3.25E+08
187.73,3.38E+08
187.77,3.26E+08
187.81,2.94E+08
187.86,2.41E+08
187.9,2.01E+08
187.94,1.73E+08
187.98,1.57E+08
188.02,1.50E+08
188.06,1.46E+08
188.1,1.38E+08
188.14,1.25E+08
188.18,1.05E+08
188.23,7.62E+07
188.27,5.40E+07
188.31,3.57E+07
188.35,2.24E+07
188.39,1.40E+07
188.43,9.71E+06
188.47,9.03E+06
188.51,1.21E+07
188.55,2.03E+07
188.6,4.13E+07
188.64,6.99E+07
188.68,1.10E+08
188.72,1.60E+08
188.76,2.14E+08
188.8,2.61E+08
188.84,2.92E+08
188.88,2.99E+08
188.92,2.79E+08
188.97,2.26E+08
189.01,1.73E+08
189.05,1.22E+08
189.09,7.89E+07
189.13,4.86E+07
