Wavelength,Spectra
240.43,2.65E+06
240.47,4.69E+06
240.51,7.86E+06
240.55,1.25E+07
240.6,2.05E+07
240.64,2.87E+07
240.68,3.81E+07
240.72,4.78E+07
240.77,5.87E+07
240.81,6.50E+07
240.85,6.82E+07
240.89,6.77E+07
240.94,6.21E+07
240.98,5.45E+07
241.02,4.53E+07
241.06,3.56E+07
241.11,2.44E+07
241.15,1.69E+07
241.19,1.11E+07
241.23,6.92E+06
241.28,3.54E+06
241.32,1.94E+06
241.36,1.01E+06
241.4,4.98E+05
241.45,1.90E+05
241.49,8.27E+04
241.53,3.41E+04
241.57,1.33E+04
241.62,3.79E+03
241.66,1.30E+03
241.7,4.25E+02
241.74,1.31E+02
241.79,2.79E+01
241.83,7.61E+00
241.87,1.96E+00
241.91,4.80E-01
241.96,7.63E-02
242,1.65E-02
242.04,3.36E-03
242.08,6.50E-04
242.13,7.72E-05
242.17,1.32E-05
242.21,2.13E-06
242.25,3.27E-07
242.3,2.90E-08
242.34,1.83E-09
246.42,1.79E-09
246.46,1.21E-08
246.51,1.23E-07
246.55,7.43E-07
246.59,4.25E-06
246.63,2.31E-05
246.68,1.78E-04
246.72,8.59E-04
246.76,3.94E-03
246.8,1.72E-02
246.85,1.00E-01
246.89,3.88E-01
246.93,1.43E+00
246.97,4.98E+00
247.02,2.21E+01
247.06,6.84E+01
247.1,2.02E+02
247.14,5.64E+02
247.19,1.89E+03
247.23,4.71E+03
247.27,1.11E+04
247.31,2.49E+04
247.36,6.35E+04
247.4,1.27E+05
247.44,2.40E+05
247.48,4.31E+05
247.53,8.32E+05
247.57,1.33E+06
247.61,2.02E+06
247.65,2.90E+06
247.7,4.26E+06
247.74,5.45E+06
247.78,6.62E+06
247.82,7.64E+06
247.87,8.50E+06
247.91,8.72E+06
247.95,8.50E+06
247.99,7.86E+06
248.04,6.62E+06
248.08,5.45E+06
248.12,4.26E+06
248.16,3.15E+06
248.21,2.02E+06
248.25,1.33E+06
248.29,8.32E+05
248.33,4.94E+05
248.38,2.40E+05
248.42,1.27E+05
248.46,6.45E+04
248.5,3.30E+04
248.55,2.00E+04
248.59,2.62E+04
248.63,5.15E+04
248.67,1.10E+05
248.72,2.71E+05
248.76,5.29E+05
248.8,9.82E+05
248.84,1.73E+06
248.89,3.29E+06
248.93,5.18E+06
248.97,7.76E+06
249.01,1.11E+07
249.06,1.62E+07
249.1,2.08E+07
249.14,2.57E+07
249.18,3.04E+07
249.23,3.60E+07
249.27,4.00E+07
249.31,4.38E+07
249.36,4.83E+07
249.4,5.21E+07
249.44,5.59E+07
249.48,5.97E+07
249.53,6.34E+07
249.57,6.51E+07
249.61,6.49E+07
249.65,6.28E+07
249.7,5.75E+07
249.74,5.17E+07
249.78,4.54E+07
249.82,3.93E+07
249.87,3.31E+07
249.91,2.96E+07
249.95,2.79E+07
249.99,2.80E+07
250.04,3.05E+07
250.08,3.43E+07
250.12,3.93E+07
250.16,4.53E+07
250.21,5.35E+07
250.25,5.98E+07
250.29,6.52E+07
250.33,6.91E+07
250.38,7.10E+07
250.42,6.99E+07
250.46,6.67E+07
250.5,6.17E+07
250.55,5.42E+07
250.59,4.82E+07
250.63,4.30E+07
250.67,3.89E+07
250.72,3.55E+07
250.76,3.39E+07
250.8,3.28E+07
250.84,3.16E+07
250.89,2.97E+07
250.93,2.75E+07
250.97,2.47E+07
251.01,2.18E+07
251.06,1.83E+07
251.1,1.60E+07
251.14,1.44E+07
251.18,1.36E+07
251.23,1.33E+07
251.27,1.35E+07
251.31,1.36E+07
251.35,1.36E+07
251.4,1.29E+07
251.44,1.18E+07
251.48,1.03E+07
251.52,8.60E+06
251.57,6.40E+06
251.61,4.78E+06
251.65,3.39E+06
251.69,2.29E+06
251.74,1.31E+06
251.78,7.87E+05
251.82,4.51E+05
251.86,2.46E+05
251.91,1.10E+05
251.95,5.92E+04
251.99,4.23E+04
252.03,5.44E+04
252.08,1.26E+05
252.12,2.64E+05
252.16,5.37E+05
252.2,1.04E+06
252.25,2.23E+06
252.29,3.87E+06
252.33,6.38E+06
252.37,1.00E+07
252.42,1.64E+07
252.46,2.30E+07
252.5,3.07E+07
252.54,3.89E+07
252.59,4.89E+07
252.63,5.54E+07
