Wavelength,Spectra
183.03,1.42E+04
183.07,1.27E+04
183.12,9.70E+03
183.16,7.01E+03
183.2,4.61E+03
183.24,2.76E+03
183.29,1.27E+03
183.33,6.10E+02
183.37,2.67E+02
183.41,1.07E+02
183.46,2.95E+01
183.5,9.47E+00
183.54,2.77E+00
183.58,7.35E-01
183.63,1.23E-01
183.67,2.62E-02
183.71,5.11E-03
183.75,9.05E-04
183.8,9.08E-05
183.84,1.30E-05
183.88,1.69E-06
183.92,1.99E-07
183.97,2.05E-08
184.01,8.15E-08
184.05,6.91E-07
184.09,5.41E-06
184.14,6.22E-05
184.18,3.94E-04
184.22,2.28E-03
184.26,1.20E-02
184.31,8.38E-02
184.35,3.57E-01
184.39,1.39E+00
184.43,4.90E+00
184.48,2.09E+01
184.52,5.97E+01
184.56,1.56E+02
184.6,3.70E+02
184.65,9.57E+02
184.69,1.84E+03
184.73,3.23E+03
184.77,5.16E+03
184.82,8.11E+03
184.86,1.05E+04
184.9,1.24E+04
184.94,1.33E+04
184.99,1.28E+04
185.03,1.13E+04
185.07,9.41E+03
185.11,7.72E+03
185.16,6.84E+03
185.2,7.57E+03
185.24,9.59E+03
185.28,1.25E+04
185.33,1.65E+04
185.37,1.88E+04
185.41,1.96E+04
185.45,1.87E+04
185.5,1.55E+04
185.54,1.20E+04
185.58,8.46E+03
185.62,5.43E+03
185.67,2.74E+03
185.71,1.43E+03
185.75,6.79E+02
185.79,2.94E+02
185.84,9.04E+01
185.88,3.17E+01
185.92,1.02E+01
185.96,2.96E+00
186.01,5.55E-01
186.05,1.31E-01
186.09,2.82E-02
186.13,5.54E-03
186.18,6.34E-04
186.22,1.01E-04
186.26,1.46E-05
186.3,1.93E-06
186.35,1.35E-07
186.39,1.44E-08
186.43,1.41E-09
186.47,1.25E-10
186.52,5.34E-12
196.51,1.27E-07
196.55,1.36E-06
196.59,1.35E-05
196.64,2.11E-04
196.68,1.74E-03
196.72,1.32E-02
196.76,9.23E-02
196.81,9.35E-01
196.85,5.44E+00
196.89,2.91E+01
196.93,1.44E+02
196.98,9.43E+02
197.02,3.87E+03
197.06,1.47E+04
197.1,5.11E+04
197.15,2.17E+05
197.19,6.29E+05
197.23,1.68E+06
197.27,4.13E+06
197.32,1.14E+07
197.36,2.33E+07
197.4,4.39E+07
197.44,7.62E+07
197.49,1.36E+08
197.53,1.96E+08
197.57,2.61E+08
197.61,3.20E+08
197.66,3.69E+08
197.7,3.76E+08
197.74,3.54E+08
197.78,3.07E+08
197.83,2.28E+08
197.87,1.65E+08
197.91,1.09E+08
197.95,6.69E+07
198,3.23E+07
198.04,1.64E+07
198.08,7.70E+06
198.12,3.33E+06
198.17,1.04E+06
198.21,3.73E+05
198.25,1.24E+05
198.29,3.79E+04
198.34,8.87E+03
198.38,6.82E+03
198.42,1.79E+04
198.46,5.75E+04
198.51,2.27E+05
198.55,6.24E+05
198.59,1.58E+06
198.63,3.69E+06
198.68,9.51E+06
198.72,1.85E+07
198.76,3.33E+07
198.8,5.51E+07
198.85,9.25E+07
198.89,1.28E+08
198.93,1.63E+08
198.97,1.91E+08
199.02,2.09E+08
199.06,2.05E+08
199.1,1.85E+08
199.14,1.54E+08
199.19,1.10E+08
199.23,7.63E+07
199.27,4.89E+07
199.31,2.90E+07
199.36,1.34E+07
199.4,6.61E+06
199.44,3.01E+06
199.48,1.26E+06
199.53,3.80E+05
199.57,1.33E+05
