Wavelength,Spectra,,
331.79,1.83E+03,,
331.84,2.47E+03,,
331.88,3.05E+03,,
331.92,3.66E+03,,
331.96,4.26E+03,,
332.01,4.95E+03,,
332.05,5.40E+03,,
332.09,5.72E+03,,
332.13,5.89E+03,,
332.18,5.86E+03,,
332.22,5.65E+03,,
332.26,5.29E+03,,
332.3,4.82E+03,,
332.35,4.11E+03,,
332.39,3.50E+03,,
332.43,2.90E+03,,
332.47,2.34E+03,,
332.52,1.71E+03,,
332.56,1.29E+03,,
332.6,9.42E+02,,
332.64,6.70E+02,,
332.69,4.20E+02,,
332.73,2.80E+02,,
332.77,1.81E+02,,
332.81,1.14E+02,,
332.86,6.12E+01,,
332.9,3.61E+01,,
332.94,2.06E+01,,
332.98,1.15E+01,,
333.03,5.28E+00,,
333.07,2.75E+00,,
333.11,1.39E+00,,
333.15,6.84E-01,,
333.2,2.70E-01,,
333.24,1.24E-01,,
333.28,5.56E-02,,
333.32,2.41E-02,,
333.37,8.17E-03,,
333.41,3.32E-03,,
333.45,1.31E-03,,
333.49,5.05E-04,,
333.54,1.46E-04,,
333.58,5.27E-05,,
333.62,1.84E-05,,
333.66,6.25E-06,,
333.71,1.55E-06,,
333.75,4.94E-07,,
333.79,1.53E-07,,
333.83,4.58E-08,,
333.88,9.76E-09,,
333.92,2.75E-09,,
333.96,7.50E-10,,
334,1.99E-10,,
334.05,3.63E-11,,
334.09,9.03E-12,,
334.13,2.18E-12,,
342,1.97E-13,,
342.04,7.92E-13,,
342.08,3.10E-12,,
342.12,1.18E-11,,
342.17,6.06E-11,,
342.21,2.17E-10,,
342.25,7.59E-10,,
342.29,2.58E-09,,
342.34,1.14E-08,,
342.38,3.66E-08,,
342.42,1.14E-07,,
342.46,3.45E-07,,
342.51,1.33E-06,,
342.55,3.78E-06,,
342.59,1.05E-05,,
342.63,2.83E-05,,
342.68,9.44E-05,,
342.72,2.40E-04,,
342.76,5.93E-04,,
342.8,1.43E-03,,
342.85,4.12E-03,,
342.89,9.34E-03,,
342.93,2.06E-02,,
342.97,4.42E-02,,
343.02,1.10E-01,,
343.06,2.23E-01,,
343.1,4.38E-01,,
343.14,8.39E-01,,
343.19,1.82E+00,,
343.23,3.27E+00,,
343.27,5.73E+00,,
343.31,9.77E+00,,
343.36,1.83E+01,,
