Wavelength,Spectra,,,
216.11,1.67E+04,,,
216.15,4.80E+03,,,
216.19,1.29E+03,,,
216.24,2.28E+02,,,
216.28,5.26E+01,,,
216.32,1.13E+01,,,
216.36,2.28E+00,,,
216.41,2.79E-01,,,
216.45,4.80E-02,,,
216.49,7.71E-03,,,
216.53,1.16E-03,,,
216.58,9.81E-05,,,
216.62,1.26E-05,,,
216.66,1.51E-06,,,
216.7,1.69E-07,,,
251.86,1.91E-08,,,
251.91,2.02E-07,,,
251.95,1.26E-06,,,
251.99,7.49E-06,,,
252.03,4.25E-05,,,
252.08,3.46E-04,,,
252.12,1.75E-03,,,
252.16,8.41E-03,,,
252.2,3.85E-02,,,
252.25,2.41E-01,,,
252.29,9.85E-01,,,
252.33,3.84E+00,,,
252.37,1.43E+01,,,
252.42,6.86E+01,,,
252.46,2.28E+02,,,
252.5,7.22E+02,,,
252.54,2.18E+03,,,
252.59,8.09E+03,,,
252.63,2.19E+04,,,
252.67,5.66E+04,,,
252.71,1.39E+05,,,
252.76,4.03E+05,,,
252.8,8.95E+05,,,
252.84,1.90E+06,,,
252.88,3.86E+06,,,
252.93,8.79E+06,,,
252.97,1.62E+07,,,
253.01,2.86E+07,,,
253.05,4.85E+07,,,
253.1,8.86E+07,,,
253.14,1.37E+08,,,
253.18,2.04E+08,,,
253.22,2.91E+08,,,
253.27,4.30E+08,,,
253.31,5.61E+08,,,
253.35,7.02E+08,,,
253.39,8.44E+08,,,
253.44,9.99E+08,,,
253.48,1.09E+09,,,
253.52,1.14E+09,,,
253.56,1.14E+09,,,
253.61,1.06E+09,,,
253.65,9.56E+08,,,
253.69,8.21E+08,,,
253.73,6.73E+08,,,
253.78,4.90E+08,,,
253.82,3.61E+08,,,
253.86,2.53E+08,,,
253.9,1.69E+08,,,
253.95,9.52E+07,,,
253.99,5.70E+07,,,
254.03,3.25E+07,,,
254.07,1.76E+07,,,
254.12,7.64E+06,,,
254.16,3.71E+06,,,
254.2,1.71E+06,,,
254.24,7.52E+05,,,
254.29,2.51E+05,,,
254.33,9.87E+04,,,
254.37,3.72E+04,,,
254.41,1.40E+04,,,
254.46,6.83E+03,,,
254.5,1.09E+04,,,
254.54,2.69E+04,,,
254.58,6.86E+04,,,
254.63,2.09E+05,,,
254.67,4.82E+05,,,
254.71,1.06E+06,,,
254.75,2.22E+06,,,
254.8,5.22E+06,,,
254.84,9.81E+06,,,
254.88,1.76E+07,,,
254.92,3.00E+07,,,
254.97,5.46E+07,,,
255.01,8.37E+07,,,
255.05,1.23E+08,,,
255.09,1.71E+08,,,
255.14,2.43E+08,,,
255.18,3.06E+08,,,
255.22,3.68E+08,,,
255.26,4.24E+08,,,
255.31,4.76E+08,,,
255.35,4.97E+08,,,
255.39,4.97E+08,,,
255.43,4.78E+08,,,
255.48,4.29E+08,,,
255.52,3.77E+08,,,
255.56,3.18E+08,,,
255.6,2.58E+08,,,
255.65,1.87E+08,,,
255.69,1.39E+08,,,
255.73,9.91E+07,,,
255.77,6.78E+07,,,
255.82,3.98E+07,,,
255.86,2.48E+07,,,
255.9,1.48E+07,,,
255.95,7.32E+06,,,
255.99,3.96E+06,,,
256.03,2.05E+06,,,
256.07,1.01E+06,,,
256.12,3.93E+05,,,
256.16,1.75E+05,,,
256.2,7.45E+04,,,
256.24,3.02E+04,,,
256.29,9.13E+03,,,
256.33,3.33E+03,,,
256.37,1.15E+03,,,
256.41,3.81E+02,,,
256.46,8.93E+01,,,
256.5,2.65E+01,,,
256.54,7.48E+00,,,
256.58,2.01E+00,,,
256.63,3.64E-01,,,
256.67,8.78E-02,,,
256.71,2.02E-02,,,
256.75,4.41E-03,,,
256.8,6.15E-04,,,
256.84,1.20E-04,,,
256.88,2.25E-05,,,
256.92,3.98E-06,,,
256.97,4.29E-07,,,
257.01,6.82E-08,,,
257.05,1.03E-08,,,
320.02,2.44E-16,,,
320.06,1.05E-15,,,
320.1,4.37E-15,,,
320.14,1.77E-14,,,
320.19,9.70E-14,,,
320.23,3.66E-13,,,
320.27,1.34E-12,,,
320.31,4.75E-12,,,
320.36,2.21E-11,,,
320.4,7.32E-11,,,
320.44,2.35E-10,,,
320.48,7.30E-10,,,
320.53,2.89E-09,,,
320.57,8.38E-09,,,
320.61,2.36E-08,,,
320.65,6.43E-08,,,
320.7,2.16E-07,,,
