Wavelength,Spectra,,,
195.87,6.70E+04,,,
195.91,5.79E+04,,,
195.96,4.29E+04,,,
196,3.07E+04,,,
196.04,2.03E+04,,,
196.08,1.23E+04,,,
196.13,5.84E+03,,,
196.17,2.93E+03,,,
196.21,1.36E+03,,,
196.25,5.76E+02,,,
196.3,1.76E+02,,,
196.34,6.20E+01,,,
196.38,2.04E+01,,,
196.42,7.22E+00,,,
196.47,7.63E+00,,,
196.51,2.25E+01,,,
196.55,7.05E+01,,,
196.59,2.05E+02,,,
196.64,6.98E+02,,,
196.68,1.69E+03,,,
196.72,3.78E+03,,,
196.76,7.77E+03,,,
196.81,1.70E+04,,,
196.85,2.91E+04,,,
196.89,4.58E+04,,,
196.93,6.63E+04,,,
196.98,9.39E+04,,,
197.02,1.13E+05,,,
197.06,1.25E+05,,,
197.1,1.28E+05,,,
197.15,1.17E+05,,,
197.19,9.91E+04,,,
197.23,7.74E+04,,,
197.27,5.57E+04,,,
197.32,3.28E+04,,,
197.36,1.96E+04,,,
197.4,1.08E+04,,,
197.44,5.47E+03,,,
197.49,2.08E+03,,,
197.53,8.80E+02,,,
197.57,3.51E+02,,,
197.61,1.55E+02,,,
197.66,1.62E+02,,,
197.7,3.67E+02,,,
197.74,8.98E+02,,,
197.78,2.07E+03,,,
197.83,5.23E+03,,,
197.87,1.00E+04,,,
197.91,1.78E+04,,,
197.95,2.90E+04,,,
198,4.77E+04,,,
198.04,6.48E+04,,,
198.08,8.14E+04,,,
198.12,9.46E+04,,,
198.17,1.03E+05,,,
198.21,1.02E+05,,,
198.25,9.55E+04,,,
198.29,8.65E+04,,,
198.34,7.59E+04,,,
198.38,7.00E+04,,,
198.42,6.64E+04,,,
198.46,6.38E+04,,,
198.51,5.94E+04,,,
198.55,5.35E+04,,,
198.59,4.53E+04,,,
198.63,3.58E+04,,,
198.68,2.40E+04,,,
198.72,1.60E+04,,,
198.76,9.78E+03,,,
198.8,5.54E+03,,,
198.85,2.43E+03,,,
198.89,1.15E+03,,,
198.93,4.98E+02,,,
198.97,2.00E+02,,,
199.02,5.68E+01,,,
199.06,1.90E+01,,,
199.1,5.86E+00,,,
199.14,1.72E+00,,,
199.19,6.55E-01,,,
199.23,1.40E+00,,,
199.27,4.71E+00,,,
199.31,1.53E+01,,,
199.36,5.98E+01,,,
199.4,1.63E+02,,,
199.44,4.09E+02,,,
199.48,9.48E+02,,,
199.53,2.42E+03,,,
199.57,4.69E+03,,,
199.61,8.39E+03,,,
199.65,1.38E+04,,,
199.7,2.31E+04,,,
199.74,3.19E+04,,,
199.78,4.05E+04,,,
199.82,4.76E+04,,,
199.87,5.20E+04,,,
199.91,5.11E+04,,,
199.95,4.66E+04,,,
199.99,3.97E+04,,,
200.04,3.02E+04,,,
200.08,2.41E+04,,,
200.12,2.06E+04,,,
200.16,1.98E+04,,,
200.21,2.23E+04,,,
200.25,2.57E+04,,,
200.29,2.89E+04,,,
200.33,3.08E+04,,,
200.38,3.02E+04,,,
200.42,2.73E+04,,,
200.46,2.28E+04,,,
200.5,1.76E+04,,,
200.55,1.14E+04,,,
200.59,7.33E+03,,,
200.63,4.37E+03,,,
200.67,2.40E+03,,,
200.72,1.02E+03,,,
200.76,4.67E+02,,,
200.8,1.98E+02,,,
200.84,7.78E+01,,,
200.89,2.16E+01,,,
200.93,7.06E+00,,,
200.97,2.14E+00,,,
201.01,5.97E-01,,,
201.06,1.08E-01,,,
201.1,2.53E-02,,,
201.14,5.45E-03,,,
201.18,1.08E-03,,,
201.23,1.29E-04,,,
201.27,2.14E-05,,,
201.31,3.29E-06,,,
201.35,4.67E-07,,,
201.4,3.63E-08,,,
201.44,4.31E-09,,,
201.48,4.72E-10,,,
201.52,4.77E-11,,,
201.57,2.43E-12,,,
205.95,8.98E-19,,,
205.99,8.89E-18,,,
206.03,8.16E-17,,,
206.07,6.96E-16,,,
206.12,9.13E-15,,,
206.16,6.58E-14,,,
206.2,4.40E-13,,,
206.24,2.73E-12,,,
206.29,2.41E-11,,,
206.33,1.27E-10,,,
206.37,6.17E-10,,,
206.41,2.79E-09,,,
206.46,1.66E-08,,,
206.5,6.35E-08,,,
206.54,2.25E-07,,,
206.58,7.43E-07,,,
206.63,2.97E-06,,,
206.67,8.27E-06,,,
206.71,2.14E-05,,,
206.75,5.14E-05,,,
206.8,1.38E-04,,,
206.84,2.81E-04,,,
206.88,5.29E-04,,,
206.92,9.25E-04,,,
206.97,1.68E-03,,,
207.01,2.48E-03,,,
207.05,3.40E-03,,,
207.09,4.33E-03,,,
207.14,5.28E-03,,,
207.18,5.69E-03,,,
207.22,5.69E-03,,,
207.26,5.28E-03,,,
207.31,4.33E-03,,,
207.35,3.40E-03,,,
207.39,2.48E-03,,,
207.43,1.68E-03,,,
207.48,9.25E-04,,,
207.52,5.29E-04,,,
207.56,2.81E-04,,,
207.6,1.38E-04,,,
207.65,5.14E-05,,,
207.69,2.14E-05,,,
207.73,8.29E-06,,,
207.77,3.02E-06,,,
207.82,1.01E-06,,,
207.86,1.09E-06,,,
207.9,2.68E-06,,,
207.94,7.35E-06,,,
207.99,2.40E-05,,,
208.03,5.69E-05,,,
208.07,1.26E-04,,,
208.11,2.58E-04,,,
208.16,5.70E-04,,,
208.2,9.90E-04,,,
208.24,1.60E-03,,,
208.28,2.40E-03,,,
208.33,3.61E-03,,,
208.37,4.63E-03,,,
208.41,5.58E-03,,,
208.45,6.40E-03,,,
208.5,7.34E-03,,,
208.54,8.37E-03,,,
208.58,1.02E-02,,,
208.62,1.34E-02,,,
208.67,2.01E-02,,,
208.71,2.79E-02,,,
