Wavelength,Spectra
290.85,6.48E+05
290.89,1.08E+06
290.94,1.93E+06
290.98,2.95E+06
291.02,4.34E+06
291.06,6.15E+06
291.11,9.02E+06
291.15,1.17E+07
291.19,1.47E+07
291.23,1.78E+07
291.28,2.13E+07
291.32,2.37E+07
291.36,2.53E+07
291.4,2.60E+07
291.45,2.55E+07
291.49,2.41E+07
291.53,2.20E+07
291.57,1.93E+07
291.62,1.55E+07
291.66,1.25E+07
291.7,9.67E+06
291.74,7.22E+06
291.79,4.75E+06
291.83,3.26E+06
291.87,2.15E+06
291.91,1.37E+06
291.96,7.38E+05
292,4.32E+05
292.04,2.43E+05
292.08,1.32E+05
292.13,5.81E+04
292.17,2.89E+04
292.21,1.39E+04
292.25,6.41E+03
292.3,2.31E+03
292.34,9.82E+02
292.38,4.01E+02
292.42,1.58E+02
292.47,4.67E+01
292.51,1.69E+01
292.55,5.87E+00
292.59,1.97E+00
292.64,4.77E-01
292.68,1.47E-01
292.72,4.35E-02
292.76,1.24E-02
292.81,2.46E-03
292.85,6.47E-04
292.89,1.63E-04
292.93,3.98E-05
292.98,6.45E-06
293.02,1.44E-06
293.06,3.11E-07
293.1,6.44E-08
293.15,8.55E-09
300.93,7.55E-09
300.97,3.63E-08
301.01,1.69E-07
301.05,7.58E-07
301.1,4.71E-06
301.14,1.96E-05
301.18,7.83E-05
301.22,3.03E-04
301.27,1.57E-03
301.31,5.60E-03
301.35,1.93E-02
301.39,6.45E-02
301.44,2.77E-01
301.48,8.53E-01
301.52,2.54E+00
301.56,7.30E+00
301.61,2.60E+01
301.65,6.92E+01
301.69,1.78E+02
301.73,4.40E+02
301.78,1.30E+03
301.82,2.99E+03
301.86,6.61E+03
301.9,1.41E+04
301.95,3.47E+04
301.99,6.86E+04
302.03,1.31E+05
302.07,2.41E+05
302.12,4.93E+05
302.16,8.39E+05
302.2,1.38E+06
302.24,2.19E+06
302.29,3.72E+06
302.33,5.46E+06
302.37,7.75E+06
302.41,1.06E+07
302.46,1.50E+07
302.5,1.89E+07
302.54,2.31E+07
302.58,2.73E+07
302.63,3.20E+07
302.67,3.49E+07
302.71,3.68E+07
302.75,3.74E+07
302.8,3.64E+07
302.84,3.43E+07
302.88,3.11E+07
302.92,2.73E+07
302.97,2.21E+07
303.01,1.79E+07
303.05,1.40E+07
303.1,9.84E+06
303.14,7.12E+06
303.18,4.98E+06
303.22,3.36E+06
303.27,1.96E+06
303.31,1.22E+06
303.35,7.37E+05
303.39,4.29E+05
303.44,2.08E+05
303.48,1.12E+05
303.52,5.81E+04
303.56,2.91E+04
303.61,1.17E+04
303.65,5.44E+03
303.69,2.44E+03
303.73,1.05E+03
303.78,3.52E+02
303.82,1.41E+02
303.86,5.43E+01
303.9,2.03E+01
303.95,5.62E+00
303.99,1.94E+00
304.03,6.46E-01
304.07,2.08E-01
304.12,4.79E-02
304.16,1.42E-02
304.2,4.08E-03
304.24,1.13E-03
304.29,2.17E-04
304.33,5.55E-05
304.37,1.37E-05
304.41,3.28E-06
304.46,5.22E-07
304.5,1.15E-07
304.54,2.46E-08
304.58,5.07E-09
310.92,5.28E-10
310.96,2.40E-09
311,1.05E-08
311.05,6.40E-08
311.09,2.61E-07
311.13,1.03E-06
311.17,3.94E-06
311.22,2.01E-05
311.26,7.15E-05
311.3,2.46E-04
311.34,8.18E-04
311.39,3.51E-03
311.43,1.09E-02
311.47,3.25E-02
311.51,9.39E-02
311.56,3.39E-01
311.6,9.11E-01
311.64,2.37E+00
311.68,5.98E+00
311.73,1.81E+01
311.77,4.24E+01
311.81,9.61E+01
311.85,2.11E+02
311.9,5.37E+02
311.94,1.09E+03
311.98,2.15E+03
312.02,4.11E+03
312.07,8.80E+03
312.11,1.56E+04
312.15,2.68E+04
312.19,4.44E+04
312.24,8.00E+04
312.28,1.23E+05
312.32,1.84E+05
312.36,2.66E+05
312.41,4.03E+05
312.45,5.40E+05
312.49,7.02E+05
312.53,8.82E+05
312.58,1.12E+06
312.62,1.31E+06
312.66,1.48E+06
312.7,1.62E+06
312.75,1.73E+06
312.79,1.76E+06
312.83,1.73E+06
312.87,1.65E+06
312.92,1.48E+06
312.96,1.31E+06
313,1.12E+06
313.04,9.30E+05
313.09,7.02E+05
313.13,5.40E+05
313.17,4.03E+05
313.21,2.90E+05
313.26,1.84E+05
313.3,1.23E+05
313.34,8.00E+04
313.38,5.02E+04
313.43,2.68E+04
313.47,1.56E+04
313.51,8.80E+03
313.55,4.81E+03
313.6,2.15E+03
313.64,1.09E+03
313.68,5.37E+02
313.72,2.55E+02
313.77,9.61E+01
313.81,4.24E+01
313.85,1.81E+01
313.89,7.49E+00
313.94,2.37E+00
313.98,9.11E-01
314.02,3.39E-01
314.06,1.22E-01
314.11,3.25E-02
314.15,1.09E-02
314.19,3.51E-03
314.23,1.10E-03
314.28,2.46E-04
314.32,7.15E-05
314.36,2.01E-05
314.4,5.49E-06
314.45,1.03E-06
314.49,2.61E-07
314.53,6.40E-08
314.57,1.52E-08
314.62,2.40E-09
314.66,5.28E-10
314.91,1.42E-10
314.96,9.40E-10
315,4.11E-09
315.04,1.74E-08
315.08,7.12E-08
315.13,4.04E-07
315.17,1.55E-06
315.21,5.73E-06
315.25,2.06E-05
315.3,9.76E-05
315.34,3.27E-04
315.38,1.06E-03
315.42,3.34E-03
315.47,1.34E-02
315.51,3.95E-02
315.55,1.13E-01
315.59,3.12E-01
315.64,1.07E+00
315.68,2.77E+00
315.72,6.97E+00
315.76,1.71E+01
315.81,5.01E+01
315.85,1.15E+02
315.89,2.57E+02
315.93,5.59E+02
315.98,1.42E+03
316.02,2.91E+03
316.06,5.81E+03
316.1,1.13E+04
316.15,2.50E+04
316.19,4.60E+04
316.23,8.23E+04
316.27,1.44E+05
316.32,2.77E+05
316.36,4.56E+05
316.4,7.31E+05
316.44,1.14E+06
316.49,1.91E+06
316.53,2.80E+06
316.57,3.99E+06
316.62,5.98E+06
316.66,7.99E+06
316.7,1.04E+07
316.74,1.31E+07
316.79,1.67E+07
316.83,1.97E+07
316.87,2.26E+07
316.91,2.50E+07
316.96,2.72E+07
317,2.82E+07
317.04,2.83E+07
317.08,2.75E+07
317.13,2.54E+07
317.17,2.30E+07
317.21,2.02E+07
317.25,1.72E+07
317.3,1.35E+07
317.34,1.07E+07
317.38,8.19E+06
317.42,6.09E+06
317.47,4.03E+06
317.51,2.79E+06
317.55,1.87E+06
317.59,1.22E+06
317.64,6.80E+05
317.68,4.12E+05
317.72,2.41E+05
317.76,1.37E+05
317.81,6.47E+04
317.85,3.42E+04
317.89,1.75E+04
317.93,8.70E+03
317.98,3.46E+03
318.02,1.60E+03
318.06,7.16E+02
318.1,3.11E+02
318.15,1.04E+02
318.19,4.22E+01
318.23,1.65E+01
318.27,6.24E+00
318.32,1.77E+00
318.36,6.25E-01
318.4,2.13E-01
318.44,7.06E-02
318.49,1.69E-02
318.53,5.21E-03
318.57,1.55E-03
318.61,4.49E-04
318.66,9.09E-05
318.7,2.45E-05
318.74,6.39E-06
318.78,1.72E-06
318.83,8.65E-07
318.87,2.28E-06
318.91,8.09E-06
318.95,2.85E-05
319,1.32E-04
319.04,4.34E-04
319.08,1.39E-03
319.12,4.29E-03
319.17,1.68E-02
319.21,4.85E-02
319.25,1.36E-01
319.29,3.67E-01
319.34,1.22E+00
