Wavelength,Spectra,,,
180.61,2.36E-07,,,
180.65,3.01E-08,,,
180.69,3.48E-09,,,
180.73,3.64E-10,,,
180.78,1.88E-11,,,
180.82,1.58E-12,,,
180.86,1.20E-13,,,
180.9,7.98E-15,,,
184.09,1.20E-14,,,
184.14,2.76E-13,,,
184.18,3.06E-12,,,
184.22,3.08E-11,,,
184.26,2.82E-10,,,
184.31,3.95E-09,,,
184.35,2.93E-08,,,
184.39,1.99E-07,,,
184.43,1.23E-06,,,
184.48,1.05E-05,,,
184.52,5.22E-05,,,
184.56,2.38E-04,,,
184.6,9.87E-04,,,
184.65,5.13E-03,,,
184.69,1.72E-02,,,
184.73,5.28E-02,,,
184.77,1.47E-01,,,
184.82,4.66E-01,,,
184.86,1.06E+00,,,
184.9,2.18E+00,,,
184.94,4.08E+00,,,
184.99,7.87E+00,,,
185.03,1.20E+01,,,
185.07,1.66E+01,,,
185.11,2.10E+01,,,
185.16,2.46E+01,,,
185.2,2.52E+01,,,
185.24,2.35E+01,,,
185.28,1.99E+01,,,
185.33,1.43E+01,,,
185.37,9.82E+00,,,
185.41,6.16E+00,,,
185.45,3.52E+00,,,
185.5,1.53E+00,,,
185.54,7.10E-01,,,
185.58,2.99E-01,,,
185.62,1.15E-01,,,
185.67,3.05E-02,,,
185.71,9.51E-03,,,
185.75,2.70E-03,,,
185.79,6.98E-04,,,
185.84,1.13E-04,,,
185.88,2.36E-05,,,
185.92,4.51E-06,,,
185.96,7.84E-07,,,
186.01,7.72E-08,,,
186.05,1.09E-08,,,
186.09,1.40E-09,,,
186.13,1.64E-10,,,
186.18,9.81E-12,,,
186.22,9.30E-13,,,
186.26,8.03E-14,,,
186.3,6.32E-15,,,
186.94,1.10E-29,,,
186.98,1.33E-28,,,
187.03,2.62E-27,,,
187.07,2.58E-26,,,
187.11,2.31E-25,,,
187.15,1.90E-24,,,
187.2,2.32E-23,,,
187.24,1.55E-22,,,
187.28,9.45E-22,,,
187.32,5.27E-21,,,
187.37,3.98E-20,,,
187.41,1.81E-19,,,
187.45,7.54E-19,,,
187.49,2.86E-18,,,
187.54,1.34E-17,,,
187.58,4.14E-17,,,
187.62,1.17E-16,,,
187.66,3.03E-16,,,
187.71,8.76E-16,,,
187.75,1.85E-15,,,
187.79,3.56E-15,,,
187.83,6.27E-15,,,
187.88,1.12E-14,,,
187.92,1.61E-14,,,
187.96,2.11E-14,,,
188,2.53E-14,,,
188.05,2.79E-14,,,
188.09,2.73E-14,,,
188.13,2.44E-14,,,
188.17,1.99E-14,,,
188.22,1.36E-14,,,
188.26,9.02E-15,,,
188.3,5.49E-15,,,
188.34,3.05E-15,,,
188.39,1.29E-15,,,
188.43,5.83E-16,,,
188.47,2.41E-16,,,
188.51,9.12E-17,,,
188.56,2.39E-17,,,
188.6,7.85E-18,,,
188.64,5.16E-18,,,
188.69,2.64E-17,,,
188.73,1.30E-16,,,
188.77,5.90E-16,,,
188.81,2.46E-15,,,
188.86,1.29E-14,,,
188.9,4.40E-14,,,
188.94,1.37E-13,,,
188.98,3.91E-13,,,
189.03,1.28E-12,,,
189.07,2.98E-12,,,
189.11,6.36E-12,,,
189.15,1.24E-11,,,
189.2,2.53E-11,,,
189.24,4.04E-11,,,
189.28,5.90E-11,,,
189.32,7.88E-11,,,
189.37,9.99E-11,,,
189.41,1.09E-10,,,
189.45,1.09E-10,,,
189.49,9.99E-11,,,
189.54,7.88E-11,,,
189.58,5.90E-11,,,
189.62,4.04E-11,,,
189.66,2.53E-11,,,
189.71,1.25E-11,,,
189.75,6.42E-12,,,
189.79,3.04E-12,,,
189.83,1.33E-12,,,
189.88,4.67E-13,,,
189.92,6.62E-13,,,
189.96,5.42E-12,,,
190,5.31E-11,,,
190.05,8.26E-10,,,
190.09,6.74E-09,,,
190.13,5.04E-08,,,
190.17,3.45E-07,,,
190.22,3.39E-06,,,
190.26,1.92E-05,,,
190.3,9.92E-05,,,
190.34,4.71E-04,,,
190.39,2.93E-03,,,
190.43,1.15E-02,,,
190.47,4.12E-02,,,
190.51,1.36E-01,,,
190.56,5.34E-01,,,
190.6,1.45E+00,,,
190.64,3.62E+00,,,
190.68,8.27E+00,,,
190.73,2.06E+01,,,
190.77,3.89E+01,,,
190.81,6.74E+01,,,
190.85,1.07E+02,,,
190.9,1.69E+02,,,
190.94,2.22E+02,,,
190.98,2.67E+02,,,
191.02,2.95E+02,,,
191.07,2.96E+02,,,
191.11,2.70E+02,,,
191.15,2.29E+02,,,
191.19,1.82E+02,,,
191.24,1.33E+02,,,
191.28,1.12E+02,,,
191.32,1.12E+02,,,
191.36,1.31E+02,,,
191.41,1.71E+02,,,
191.45,2.06E+02,,,
191.49,2.32E+02,,,
191.53,2.41E+02,,,
191.58,2.25E+02,,,
191.62,1.93E+02,,,
191.66,1.52E+02,,,
191.7,1.10E+02,,,
191.75,6.43E+01,,,
191.79,3.81E+01,,,
191.83,2.07E+01,,,
191.87,1.03E+01,,,
191.92,3.81E+00,,,
191.96,1.56E+00,,,
192,5.86E-01,,,
192.04,2.06E-01,,,
192.09,6.92E-02,,,
192.13,1.24E-01,,,
192.17,6.94E-01,,,
192.21,4.52E+00,,,
192.26,4.40E+01,,,
192.3,2.49E+02,,,
192.34,1.30E+03,,,
192.38,6.23E+03,,,
192.43,3.91E+04,,,
192.47,1.54E+05,,,
192.51,5.59E+05,,,
192.55,1.86E+06,,,
192.6,7.40E+06,,,
192.64,2.03E+07,,,
192.68,5.10E+07,,,
192.72,1.18E+08,,,
192.77,2.97E+08,,,
192.81,5.66E+08,,,
192.85,9.88E+08,,,
192.89,1.59E+09,,,
192.94,2.53E+09,,,
192.98,3.35E+09,,,
193.02,4.06E+09,,,
193.06,4.52E+09,,,
193.11,4.58E+09,,,
193.15,4.21E+09,,,
193.19,3.54E+09,,,
193.23,2.74E+09,,,
193.28,1.76E+09,,,
193.32,1.12E+09,,,
193.36,6.56E+08,,,
193.4,3.52E+08,,,
193.45,1.43E+08,,,
193.49,6.34E+07,,,
193.53,2.58E+07,,,
193.57,9.60E+06,,,
193.62,2.48E+06,,,
193.66,7.61E+05,,,
193.7,2.15E+05,,,
193.74,5.55E+04,,,
193.79,9.08E+03,,,
193.83,1.94E+03,,,
193.87,3.79E+02,,,
193.91,6.82E+01,,,
193.96,7.07E+00,,,
194,1.05E+00,,,
194.04,1.42E-01,,,
194.08,1.78E-02,,,
194.13,1.17E-03,,,
194.17,1.20E-04,,,
194.21,1.13E-05,,,
194.25,9.82E-07,,,
197.57,5.89E-15,,,
197.61,6.56E-14,,,
197.66,1.19E-12,,,
197.7,1.10E-11,,,
197.74,9.43E-11,,,
197.78,7.44E-10,,,
197.83,8.77E-09,,,
197.87,5.77E-08,,,
197.91,3.50E-07,,,
197.95,1.95E-06,,,
198,1.50E-05,,,
198.04,6.98E-05,,,
198.08,3.00E-04,,,
198.12,1.19E-03,,,
198.17,5.93E-03,,,
198.21,1.96E-02,,,
198.25,5.96E-02,,,
198.29,1.68E-01,,,
198.34,5.43E-01,,,
198.38,1.27E+00,,,
198.42,2.74E+00,,,
198.46,5.46E+00,,,
198.51,1.15E+01,,,
198.55,1.91E+01,,,
198.59,2.93E+01,,,
198.63,4.13E+01,,,
198.68,5.66E+01,,,
198.72,6.66E+01,,,
198.76,7.22E+01,,,
198.8,7.22E+01,,,
198.85,6.44E+01,,,
198.89,5.37E+01,,,
198.93,4.13E+01,,,
198.97,2.93E+01,,,
199.02,1.70E+01,,,
199.06,1.00E+01,,,
199.1,5.47E+00,,,
199.14,2.75E+00,,,
199.19,1.05E+00,,,
199.23,4.59E-01,,,
199.27,2.13E-01,,,
199.31,1.35E-01,,,
199.36,1.41E-01,,,
199.4,1.78E-01,,,
