Wavelength,Spectra
183.92,6.02E-01
183.97,6.15E-02
184.01,8.92E-03
184.05,1.18E-03
184.09,1.41E-04
184.14,8.68E-06
184.18,8.39E-07
184.22,7.60E-08
184.26,3.51E-08
184.31,6.31E-07
184.35,6.63E-06
184.39,6.35E-05
184.43,5.54E-04
184.48,7.28E-03
184.52,5.15E-02
184.56,3.32E-01
184.6,1.95E+00
184.65,1.56E+01
184.69,7.44E+01
184.73,3.23E+02
184.77,1.28E+03
184.82,6.23E+03
184.86,2.00E+04
184.9,5.83E+04
184.94,1.55E+05
184.99,4.62E+05
185.03,9.96E+05
185.07,1.96E+06
185.11,3.50E+06
185.16,6.37E+06
185.2,9.24E+06
185.24,1.22E+07
185.28,1.47E+07
185.33,1.63E+07
185.37,1.59E+07
185.41,1.42E+07
185.45,1.15E+07
185.5,7.76E+06
185.54,5.10E+06
185.58,3.06E+06
185.62,1.67E+06
185.67,6.87E+05
185.71,3.05E+05
185.75,1.25E+05
185.79,5.26E+04
185.84,4.14E+04
185.88,9.19E+04
185.92,2.51E+05
185.96,6.70E+05
186.01,2.09E+06
186.05,4.79E+06
186.09,1.01E+07
186.13,1.95E+07
186.18,3.92E+07
186.22,6.20E+07
186.26,8.95E+07
186.3,1.18E+08
186.35,1.46E+08
186.39,1.57E+08
186.43,1.53E+08
186.47,1.37E+08
186.52,1.04E+08
186.56,7.54E+07
186.6,4.99E+07
186.64,3.01E+07
186.69,1.41E+07
186.73,6.94E+06
186.77,3.12E+06
186.81,1.28E+06
186.86,3.72E+05
186.9,1.25E+05
186.94,3.88E+04
186.98,1.10E+04
187.03,2.08E+03
187.07,6.47E+02
187.11,7.54E+02
187.15,2.38E+03
187.2,1.05E+04
187.24,3.11E+04
187.28,8.46E+04
187.32,2.10E+05
187.37,5.75E+05
187.41,1.16E+06
187.45,2.15E+06
187.49,3.62E+06
187.54,6.11E+06
187.58,8.40E+06
187.62,1.05E+07
187.66,1.21E+07
187.71,1.26E+07
187.75,1.18E+07
187.79,1.01E+07
187.83,7.83E+06
187.88,5.04E+06
187.92,3.20E+06
187.96,1.86E+06
188,9.83E+05
188.05,3.91E+05
188.09,1.69E+05
188.13,6.65E+04
188.17,2.39E+04
188.22,5.87E+03
188.26,1.72E+03
188.3,4.61E+02
188.34,1.13E+02
188.39,1.71E+01
188.43,3.46E+00
188.47,8.78E-01
188.51,1.33E+00
188.56,7.66E+00
188.6,2.99E+01
188.64,1.07E+02
188.69,4.64E+02
188.73,1.36E+03
188.77,3.62E+03
188.81,8.86E+03
188.86,2.39E+04
188.9,4.78E+04
188.94,8.73E+04
188.98,1.46E+05
189.03,2.45E+05
189.07,3.35E+05
189.11,4.19E+05
189.15,4.79E+05
189.2,4.99E+05
189.24,4.67E+05
189.28,3.99E+05
189.32,3.12E+05
189.37,2.02E+05
189.41,1.29E+05
189.45,7.57E+04
189.49,4.05E+04
189.54,1.63E+04
189.58,7.14E+03
189.62,2.86E+03
189.66,1.05E+03
189.71,2.62E+02
189.75,7.84E+01
189.79,2.15E+01
189.83,5.37E+00
189.88,8.37E-01
189.92,1.71E-01
189.96,3.20E-02
190,5.48E-03
190.05,5.32E-04
190.09,7.44E-05
190.13,9.52E-06
190.17,1.11E-06
190.22,6.72E-08
190.26,6.45E-09
190.3,7.31E-10
190.34,1.90E-09
190.39,3.30E-08
190.43,2.99E-07
190.47,2.49E-06
190.51,1.90E-05
190.56,2.12E-04
190.6,1.33E-03
190.64,7.62E-03
190.68,4.00E-02
190.73,2.82E-01
190.77,1.22E+00
190.81,4.82E+00
190.85,1.75E+01
190.9,7.73E+01
190.94,2.30E+02
190.98,6.29E+02
191.02,1.57E+03
191.07,4.38E+03
191.11,9.00E+03
191.15,1.69E+04
191.19,2.93E+04
191.24,5.12E+04
191.28,7.26E+04
191.32,9.43E+04
191.36,1.12E+05
191.41,1.24E+05
191.45,1.21E+05
191.49,1.09E+05
191.53,8.94E+04
191.58,6.35E+04
191.62,4.85E+04
191.66,4.86E+04
191.7,8.35E+04
191.75,2.49E+05
191.79,6.06E+05
191.83,1.37E+06
191.87,2.87E+06
191.92,6.37E+06
191.96,1.10E+07
192,1.73E+07
192.04,2.49E+07
192.09,3.50E+07
192.13,4.16E+07
192.17,4.54E+07
192.21,4.54E+07
192.26,4.02E+07
192.3,3.30E+07
192.34,2.49E+07
192.38,1.73E+07
192.43,9.64E+06
192.47,5.49E+06
192.51,2.87E+06
192.55,1.37E+06
192.6,4.84E+05
192.64,1.91E+05
192.68,6.91E+04
192.72,2.34E+04
192.77,7.17E+03
192.81,6.98E+03
192.85,1.41E+04
192.89,3.12E+04
192.94,7.68E+04
192.98,1.44E+05
193.02,2.48E+05
193.06,3.95E+05
193.11,6.37E+05
193.15,8.72E+05
193.19,1.15E+06
193.23,1.52E+06
193.28,2.33E+06
193.32,3.61E+06
193.36,5.97E+06
193.4,1.01E+07
193.45,1.85E+07
193.49,2.84E+07
193.53,4.08E+07
193.57,5.44E+07
193.62,7.08E+07
193.66,8.12E+07
193.7,8.88E+07
193.74,9.47E+07
193.79,1.05E+08
193.83,1.19E+08
193.87,1.43E+08
193.91,1.76E+08
193.96,2.23E+08
194,2.58E+08
194.04,2.80E+08
194.08,2.84E+08
194.13,2.62E+08
194.17,2.25E+08
194.21,1.80E+08
194.25,1.33E+08
194.3,8.24E+07
194.34,5.27E+07
194.38,3.35E+07
194.42,2.33E+07
194.47,2.04E+07
194.51,2.30E+07
194.55,2.76E+07
194.59,3.22E+07
194.64,3.56E+07
194.68,3.53E+07
194.72,3.22E+07
194.76,2.71E+07
194.81,1.94E+07
194.85,1.35E+07
194.89,8.64E+06
194.93,5.08E+06
194.98,2.33E+06
195.02,1.13E+06
195.06,5.08E+05
195.1,2.09E+05
195.15,6.12E+04
195.19,2.09E+04
195.23,6.53E+03
195.27,1.88E+03
195.32,3.52E+02
195.36,8.40E+01
195.4,1.96E+01
195.45,1.02E+01
195.49,3.14E+01
195.53,1.14E+02
195.57,3.89E+02
195.62,1.61E+03
195.66,4.60E+03
195.7,1.22E+04
195.74,2.97E+04
195.79,8.12E+04
195.83,1.67E+05
195.87,3.16E+05
195.91,5.55E+05
195.96,1.01E+06
196,1.49E+06
196.04,2.04E+06
196.08,2.59E+06
196.13,3.18E+06
196.17,3.51E+06
196.21,3.77E+06
196.25,4.13E+06
196.3,5.22E+06
196.34,7.12E+06
196.38,1.04E+07
196.42,1.52E+07
196.47,2.30E+07
196.51,2.97E+07
196.55,3.56E+07
196.59,3.95E+07
196.64,4.00E+07
196.68,3.68E+07
196.72,3.12E+07
196.76,2.44E+07
196.81,1.60E+07
196.85,1.04E+07
196.89,6.21E+06
196.93,3.43E+06
196.98,1.46E+06
197.02,6.75E+05
197.06,2.95E+05
197.1,1.33E+05
197.15,8.34E+04
197.19,1.10E+05
197.23,1.80E+05
197.27,2.90E+05
197.32,4.76E+05
197.36,6.47E+05
197.4,8.11E+05
197.44,9.36E+05
197.49,9.98E+05
197.53,9.58E+05
197.57,8.47E+05
197.61,6.90E+05
197.66,4.76E+05
197.7,3.22E+05
197.74,2.01E+05
197.78,1.16E+05
197.83,5.19E+04
197.87,2.56E+04
197.91,1.32E+04
197.95,9.50E+03
198,1.32E+04
198.04,2.20E+04
198.08,3.60E+04
198.12,5.50E+04
198.17,8.36E+04
198.21,1.07E+05
198.25,1.26E+05
198.29,1.36E+05
198.34,1.35E+05
198.38,1.22E+05
198.42,1.02E+05
198.46,8.08E+04
198.51,6.06E+04
198.55,5.86E+04
198.59,8.02E+04
198.63,1.40E+05
198.68,3.00E+05
198.72,5.24E+05
198.76,8.52E+05
198.8,1.28E+06
198.85,1.90E+06
198.89,2.39E+06
198.93,2.78E+06
198.97,2.98E+06
199.02,2.91E+06
199.06,2.62E+06
199.1,2.18E+06
199.14,1.68E+06
199.19,1.09E+06
199.23,7.09E+05
199.27,4.29E+05
199.31,2.41E+05
199.36,1.06E+05
199.4,5.09E+04
199.44,2.30E+04
199.48,1.03E+04
199.53,5.41E+03
199.57,6.74E+03
199.61,1.23E+04
199.65,2.37E+04
199.7,5.03E+04
199.74,8.71E+04
199.78,1.45E+05
199.82,2.34E+05
199.87,4.11E+05
199.91,6.28E+05
199.95,9.30E+05
199.99,1.32E+06
200.04,1.92E+06
200.08,2.42E+06
200.12,2.89E+06
200.16,3.30E+06
200.21,3.90E+06
200.25,4.86E+06
200.29,7.00E+06
200.33,1.15E+07
200.38,2.28E+07
200.42,3.84E+07
200.46,6.10E+07
200.5,9.03E+07
200.55,1.32E+08
200.59,1.65E+08
200.63,1.89E+08
200.67,2.01E+08
200.72,1.94E+08
200.76,1.72E+08
200.8,1.41E+08
200.84,1.07E+08
200.89,6.77E+07
200.93,4.30E+07
200.97,2.52E+07
201.01,1.37E+07
201.06,5.76E+06
201.1,2.69E+06
201.14,1.23E+06
201.18,6.17E+05
201.23,3.75E+05
201.27,3.37E+05
201.31,3.35E+05
201.35,3.33E+05
201.4,3.18E+05
201.44,3.03E+05
201.48,2.91E+05
201.52,2.88E+05
201.57,2.96E+05
201.61,3.02E+05
201.65,3.00E+05
201.69,2.84E+05
201.74,2.43E+05
201.78,1.98E+05
201.82,1.50E+05
201.86,1.05E+05
201.91,6.03E+04
201.95,3.54E+04
201.99,1.93E+04
202.03,9.75E+03
202.08,4.03E+03
202.12,2.67E+03
202.16,3.77E+03
202.21,1.05E+04
202.25,2.44E+04
202.29,5.30E+04
202.33,1.07E+05
202.38,2.30E+05
202.42,3.89E+05
202.46,6.09E+05
202.5,8.83E+05
202.55,1.26E+06
202.59,1.53E+06
202.63,1.73E+06
202.67,1.82E+06
202.72,1.76E+06
202.76,1.60E+06
202.8,1.38E+06
202.84,1.16E+06
202.89,9.33E+05
202.93,7.96E+05
202.97,6.91E+05
203.01,6.05E+05
203.06,5.05E+05
203.1,4.33E+05
203.14,3.86E+05
203.18,3.91E+05
203.23,5.24E+05
203.27,7.76E+05
203.31,1.19E+06
203.35,1.76E+06
203.4,2.65E+06
203.44,3.41E+06
203.48,4.11E+06
203.52,4.61E+06
203.57,4.87E+06
203.61,4.73E+06
203.65,4.32E+06
203.69,3.72E+06
203.74,2.85E+06
203.78,2.16E+06
203.82,1.55E+06
203.86,1.05E+06
203.91,5.92E+05
203.95,3.51E+05
203.99,1.97E+05
204.03,1.07E+05
204.08,5.43E+04
204.12,4.16E+04
204.16,4.43E+04
