Wavelength,Spectra
367.42,4.79E+09
367.46,5.39E+09
367.51,6.05E+09
367.55,6.45E+09
367.59,6.72E+09
367.63,6.85E+09
367.68,6.77E+09
367.72,6.53E+09
367.76,6.16E+09
367.8,5.67E+09
367.85,4.94E+09
367.89,4.31E+09
367.93,3.68E+09
367.97,3.06E+09
368.02,2.35E+09
368.06,1.86E+09
368.1,1.43E+09
368.14,1.08E+09
368.19,7.31E+08
368.23,5.21E+08
368.27,3.63E+08
368.31,2.47E+08
368.36,1.48E+08
368.4,9.54E+07
368.44,6.01E+07
368.48,3.70E+07
368.53,1.95E+07
368.57,1.14E+07
368.61,6.49E+06
368.65,3.61E+06
368.7,1.68E+06
368.74,8.87E+05
368.78,4.57E+05
368.82,2.31E+05
368.87,9.59E+04
368.91,4.88E+04
368.95,2.93E+04
368.99,2.76E+04
369.04,4.93E+04
369.08,9.55E+04
369.12,1.89E+05
369.16,3.68E+05
369.21,8.24E+05
369.25,1.53E+06
369.29,2.77E+06
369.33,4.91E+06
369.38,9.72E+06
369.42,1.63E+07
369.46,2.68E+07
369.5,4.30E+07
369.55,7.52E+07
369.59,1.14E+08
369.63,1.70E+08
369.67,2.47E+08
369.72,3.81E+08
369.76,5.26E+08
369.8,7.08E+08
369.84,9.31E+08
369.89,1.27E+09
369.93,1.59E+09
369.97,1.93E+09
370.01,2.30E+09
370.06,2.77E+09
370.1,3.13E+09
370.14,3.46E+09
370.18,3.73E+09
370.23,3.97E+09
370.27,4.07E+09
370.31,4.07E+09
370.35,3.97E+09
370.4,3.73E+09
370.44,3.46E+09
370.48,3.13E+09
370.53,2.68E+09
370.57,2.30E+09
370.61,1.93E+09
370.65,1.59E+09
370.7,1.20E+09
370.74,9.31E+08
370.78,7.08E+08
370.82,5.26E+08
370.87,3.51E+08
370.91,2.47E+08
370.95,1.70E+08
370.99,1.14E+08
371.04,6.74E+07
371.08,4.30E+07
371.12,2.68E+07
371.16,1.63E+07
371.21,8.50E+06
371.25,4.91E+06
371.29,2.77E+06
371.33,1.53E+06
371.38,7.03E+05
371.42,3.68E+05
371.46,1.88E+05
371.5,9.40E+04
371.55,3.82E+04
371.59,1.81E+04
371.63,8.37E+03
371.67,3.79E+03
371.72,1.36E+03
371.76,5.83E+02
371.8,2.45E+02
371.84,1.00E+02
371.89,3.18E+01
371.93,1.23E+01
371.97,4.68E+00
372.01,1.74E+00
372.06,4.87E-01
372.1,1.71E-01
372.14,5.89E-02
372.18,1.98E-02
372.23,4.89E-03
372.27,1.56E-03
372.31,4.85E-04
372.35,1.48E-04
