Wavelength,Spectra,,,
189.32,8.34E+00,,,
189.36,4.79E+01,,,
189.4,2.52E+02,,,
189.44,1.21E+03,,,
189.48,5.34E+03,,,
189.52,2.15E+04,,,
189.56,7.94E+04,,,
189.6,2.68E+05,,,
189.65,1.08E+06,,,
189.69,3.00E+06,,,
189.73,7.60E+06,,,
189.77,1.76E+07,,,
189.81,3.74E+07,,,
189.85,7.26E+07,,,
189.89,1.29E+08,,,
189.93,2.10E+08,,,
189.97,3.13E+08,,,
190.02,4.55E+08,,,
190.06,5.55E+08,,,
190.1,6.20E+08,,,
190.14,6.34E+08,,,
190.18,5.93E+08,,,
190.22,5.08E+08,,,
190.26,3.98E+08,,,
190.3,2.86E+08,,,
190.34,1.88E+08,,,
190.39,9.79E+07,,,
190.43,5.27E+07,,,
190.47,2.60E+07,,,
190.51,1.17E+07,,,
190.55,4.83E+06,,,
190.59,1.82E+06,,,
190.63,6.31E+05,,,
190.67,2.00E+05,,,
190.71,5.78E+04,,,
190.76,1.08E+04,,,
190.8,2.57E+03,,,
190.84,5.59E+02,,,
190.88,1.11E+02,,,
190.92,2.02E+01,,,
190.96,3.37E+00,,,
191,5.13E-01,,,
191.04,7.16E-02,,,
191.08,9.14E-03,,,
191.13,6.16E-04,,,
191.17,6.45E-05,,,
191.21,6.18E-06,,,
191.25,5.41E-07,,,
192.07,5.58E-19,,,
192.11,6.42E-18,,,
192.15,6.78E-17,,,
192.19,6.57E-16,,,
192.23,5.84E-15,,,
192.28,7.96E-14,,,
192.32,5.84E-13,,,
192.36,3.93E-12,,,
192.4,2.43E-11,,,
192.44,1.38E-10,,,
192.48,7.17E-10,,,
192.52,3.43E-09,,,
192.56,1.50E-08,,,
192.6,6.05E-08,,,
192.65,3.06E-07,,,
192.69,1.02E-06,,,
192.73,3.09E-06,,,
192.77,8.65E-06,,,
192.81,2.22E-05,,,
192.85,5.24E-05,,,
192.89,1.13E-04,,,
192.93,2.25E-04,,,
192.97,4.09E-04,,,
193.02,7.68E-04,,,
193.06,1.15E-03,,,
193.1,1.59E-03,,,
193.14,2.02E-03,,,
193.18,2.34E-03,,,
193.22,2.50E-03,,,
193.26,2.44E-03,,,
193.3,2.20E-03,,,
193.34,1.81E-03,,,
193.39,1.26E-03,,,
193.43,8.58E-04,,,
193.47,5.35E-04,,,
193.51,3.07E-04,,,
193.55,1.61E-04,,,
193.59,7.78E-05,,,
193.63,3.45E-05,,,
193.67,1.40E-05,,,
193.71,5.23E-06,,,
193.76,1.35E-06,,,
193.8,4.16E-07,,,
193.84,1.18E-07,,,
193.88,3.05E-08,,,
193.92,7.26E-09,,,
193.96,1.59E-09,,,
194,3.18E-10,,,
194.04,5.85E-11,,,
194.08,9.88E-12,,,
194.13,9.48E-13,,,
194.17,1.32E-13,,,
194.21,1.69E-14,,,
194.25,1.98E-15,,,
194.29,2.36E-16,,,
194.33,2.39E-16,,,
194.37,1.97E-15,,,
194.41,1.63E-14,,,
194.45,1.25E-13,,,
194.49,8.74E-13,,,
194.54,8.87E-12,,,
194.58,5.16E-11,,,
194.62,2.76E-10,,,
194.66,1.36E-09,,,
194.7,6.13E-09,,,
194.74,2.55E-08,,,
194.78,9.74E-08,,,
194.82,3.42E-07,,,
194.86,1.11E-06,,,
194.91,4.27E-06,,,
194.95,1.14E-05,,,
194.99,2.81E-05,,,
195.03,6.37E-05,,,
195.07,1.33E-04,,,
195.11,2.54E-04,,,
195.15,4.47E-04,,,
195.19,7.23E-04,,,
195.23,1.08E-03,,,
195.28,1.58E-03,,,
195.32,1.94E-03,,,
195.36,2.20E-03,,,
195.4,2.30E-03,,,
195.44,2.20E-03,,,
195.48,1.94E-03,,,
195.52,1.58E-03,,,
195.56,1.17E-03,,,
195.6,8.05E-04,,,
195.65,4.47E-04,,,
195.69,2.54E-04,,,
195.73,1.33E-04,,,
195.77,6.37E-05,,,
195.81,2.81E-05,,,
195.85,1.15E-05,,,
195.89,4.37E-06,,,
195.93,1.80E-06,,,
195.97,1.49E-06,,,
196.02,3.80E-06,,,
196.06,9.44E-06,,,
196.1,2.20E-05,,,
196.14,4.74E-05,,,
196.18,9.40E-05,,,
196.22,1.71E-04,,,
196.26,2.88E-04,,,
196.3,4.45E-04,,,
196.34,6.33E-04,,,
196.39,8.77E-04,,,
196.43,1.04E-03,,,
196.47,1.14E-03,,,
196.51,1.16E-03,,,
196.55,1.12E-03,,,
196.59,1.04E-03,,,
196.63,9.76E-04,,,
196.67,9.73E-04,,,
196.71,1.13E-03,,,
196.76,2.74E-03,,,
196.8,1.28E-02,,,
196.84,8.02E-02,,,
196.88,4.98E-01,,,
196.92,2.88E+00,,,
196.96,1.54E+01,,,
197,7.61E+01,,,
197.04,3.46E+02,,,
197.08,1.45E+03,,,
197.12,5.59E+03,,,
197.17,2.70E+04,,,
197.21,8.68E+04,,,
197.25,2.57E+05,,,
197.29,7.03E+05,,,
197.33,1.77E+06,,,
197.37,4.13E+06,,,
197.41,8.87E+06,,,
197.45,1.76E+07,,,
197.49,3.24E+07,,,
197.54,6.25E+07,,,
197.58,9.72E+07,,,
197.62,1.41E+08,,,
197.66,1.91E+08,,,
197.7,2.44E+08,,,
197.74,2.95E+08,,,
197.78,3.39E+08,,,
