Wavelength,Spectra
325.42,6.18E+03
325.46,2.54E+03
325.5,1.01E+03
325.54,3.90E+02
325.59,1.14E+02
325.63,4.11E+01
325.67,1.44E+01
325.71,4.88E+00
325.76,1.21E+00
325.8,3.84E-01
325.84,1.18E-01
325.88,3.52E-02
325.93,7.44E-03
325.97,2.07E-03
326.01,5.60E-04
326.05,1.47E-04
326.1,2.64E-05
326.14,6.46E-06
326.18,1.53E-06
326.22,3.53E-07
338.43,1.58E-06
338.47,6.34E-06
338.51,2.47E-05
338.55,9.35E-05
338.6,4.75E-04
338.64,1.69E-03
338.68,5.86E-03
338.72,1.98E-02
338.77,8.67E-02
338.81,2.75E-01
338.85,8.46E-01
338.89,2.54E+00
338.94,9.61E+00
338.98,2.71E+01
339.02,7.41E+01
339.06,1.98E+02
339.11,6.47E+02
339.15,1.62E+03
339.19,3.95E+03
339.23,9.35E+03
339.28,2.64E+04
339.32,5.89E+04
339.36,1.28E+05
339.4,2.69E+05
339.45,6.57E+05
339.49,1.30E+06
339.53,2.51E+06
339.57,4.69E+06
339.62,9.90E+06
339.66,1.74E+07
339.7,2.99E+07
339.74,4.98E+07
339.79,9.07E+07
339.83,1.42E+08
339.87,2.16E+08
339.91,3.21E+08
339.96,5.04E+08
340,7.02E+08
340.04,9.52E+08
340.08,1.25E+09
340.13,1.70E+09
340.17,2.11E+09
340.21,2.54E+09
340.25,2.98E+09
340.3,3.50E+09
340.34,3.85E+09
340.38,4.13E+09
340.42,4.30E+09
340.47,4.36E+09
340.51,4.27E+09
340.55,4.06E+09
340.59,3.77E+09
340.64,3.30E+09
340.68,2.87E+09
340.72,2.43E+09
340.76,2.01E+09
340.81,1.52E+09
340.85,1.17E+09
340.89,8.84E+08
340.93,6.48E+08
340.98,4.23E+08
341.02,2.91E+08
341.06,1.95E+08
341.1,1.27E+08
341.15,7.17E+07
341.19,4.39E+07
341.23,2.62E+07
341.27,1.52E+07
341.32,7.38E+06
341.36,4.02E+06
341.4,2.13E+06
341.44,1.10E+06
341.49,4.62E+05
341.53,2.24E+05
341.57,1.05E+05
341.61,4.83E+04
341.66,1.75E+04
341.7,7.56E+03
341.74,3.17E+03
341.78,1.29E+03
341.83,4.05E+02
341.87,1.55E+02
341.91,5.78E+01
341.95,2.10E+01
342,5.67E+00
342.04,1.93E+00
342.08,6.40E-01
342.12,2.06E-01
342.17,4.82E-02
342.21,1.46E-02
342.25,4.31E-03
342.29,1.24E-03
342.34,2.49E-04
342.38,6.72E-05
342.42,1.76E-05
342.46,4.49E-06
342.51,7.83E-07
344,2.26E-07
344.04,8.89E-07
344.08,3.40E-06
344.12,1.27E-05
344.17,6.33E-05
344.21,2.22E-04
344.25,7.59E-04
344.29,2.53E-03
344.34,1.09E-02
344.38,3.43E-02
344.42,1.05E-01
344.46,3.11E-01
344.51,1.17E+00
344.55,3.26E+00
344.59,8.89E+00
344.63,2.36E+01
344.68,7.68E+01
344.72,1.92E+02
344.76,4.67E+02
344.8,1.10E+03
344.85,3.12E+03
344.89,6.96E+03
344.93,1.51E+04
344.97,3.19E+04
345.02,7.83E+04
345.06,1.56E+05
345.1,3.02E+05
345.14,5.69E+05
345.19,1.21E+06
345.23,2.15E+06
345.27,3.72E+06
345.31,6.27E+06
345.36,1.16E+07
345.4,1.84E+07
345.44,2.83E+07
345.48,4.26E+07
345.53,6.83E+07
345.57,9.66E+07
345.61,1.33E+08
345.65,1.79E+08
345.7,2.49E+08
345.74,3.14E+08
345.78,3.86E+08
345.82,4.62E+08
345.87,5.58E+08
345.91,6.29E+08
345.95,6.91E+08
345.99,7.39E+08
346.04,7.73E+08
346.08,7.79E+08
346.12,7.63E+08
346.16,7.28E+08
346.21,6.62E+08
346.25,5.95E+08
346.29,5.20E+08
346.33,4.43E+08
346.38,3.49E+08
346.42,2.80E+08
346.46,2.19E+08
346.5,1.66E+08
346.55,1.14E+08
346.59,8.15E+07
346.63,5.68E+07
346.67,3.86E+07
346.72,2.29E+07
346.76,1.46E+07
346.8,9.11E+06
346.84,5.52E+06
346.89,2.84E+06
346.93,1.62E+06
346.97,9.01E+05
347.01,4.87E+05
347.06,2.18E+05
347.1,1.11E+05
347.14,5.50E+04
347.18,2.65E+04
347.23,1.03E+04
347.27,4.68E+03
