Wavelength,Spectra
397.61,1.21E+05
397.65,8.81E+04
397.69,6.30E+04
397.74,4.03E+04
397.78,2.75E+04
397.82,1.84E+04
397.86,1.21E+04
397.91,6.94E+03
397.95,4.35E+03
397.99,2.67E+03
398.03,1.61E+03
398.08,8.29E+02
398.12,4.77E+02
398.16,2.69E+02
398.2,1.48E+02
398.25,6.87E+01
398.29,3.62E+01
398.33,1.87E+01
398.37,9.48E+00
398.42,3.94E+00
398.46,1.91E+00
398.5,9.04E-01
398.54,4.20E-01
398.59,1.57E-01
398.63,6.95E-02
398.67,3.02E-02
398.71,1.29E-02
398.76,4.31E-03
398.8,1.76E-03
398.84,7.01E-04
398.88,2.74E-04
398.93,8.24E-05
398.97,3.08E-05
399.01,1.13E-05
399.05,4.04E-06
399.1,1.09E-06
399.14,3.74E-07
399.18,1.25E-07
399.22,4.13E-08
399.27,1.00E-08
399.31,3.14E-09
399.35,9.68E-10
399.39,2.92E-10
407.73,8.55E-10
407.77,2.70E-09
407.81,8.38E-09
407.85,2.55E-08
407.9,9.98E-08
407.94,2.91E-07
407.98,8.32E-07
408.02,2.33E-06
408.07,8.26E-06
408.11,2.22E-05
408.15,5.86E-05
408.19,1.52E-04
408.24,4.84E-04
408.28,1.20E-03
408.32,2.92E-03
408.36,6.98E-03
408.41,2.02E-02
408.45,4.61E-02
408.49,1.04E-01
408.53,2.28E-01
408.58,5.95E-01
408.62,1.26E+00
408.66,2.60E+00
408.7,5.28E+00
408.75,1.25E+01
408.79,2.42E+01
408.83,4.63E+01
408.87,8.67E+01
408.92,1.85E+02
408.96,3.32E+02
409,5.85E+02
409.04,1.01E+03
409.09,1.95E+03
409.13,3.23E+03
409.17,5.24E+03
409.21,8.35E+03
409.26,1.46E+04
409.3,2.22E+04
409.34,3.33E+04
409.38,4.89E+04
409.43,7.71E+04
409.47,1.09E+05
409.51,1.50E+05
409.55,2.03E+05
409.6,2.90E+05
409.64,3.76E+05
409.68,4.79E+05
409.72,6.00E+05
409.77,7.72E+05
409.81,9.25E+05
409.85,1.09E+06
409.89,1.25E+06
409.94,1.46E+06
409.98,1.61E+06
410.02,1.75E+06
410.06,1.86E+06
410.11,1.96E+06
410.15,1.99E+06
410.19,1.99E+06
410.23,1.96E+06
410.28,1.86E+06
410.32,1.75E+06
410.36,1.61E+06
410.4,1.46E+06
410.45,1.25E+06
410.49,1.09E+06
410.53,9.25E+05
410.57,7.72E+05
410.62,6.00E+05
410.66,4.79E+05
410.7,3.76E+05
410.74,2.90E+05
410.79,2.03E+05
410.83,1.50E+05
410.87,1.09E+05
410.92,7.06E+04
410.96,4.89E+04
411,3.33E+04
411.04,2.22E+04
411.09,1.31E+04
411.13,8.35E+03
411.17,5.24E+03
411.21,3.23E+03
411.26,1.71E+03
411.3,1.01E+03
411.34,5.85E+02
411.38,3.32E+02
411.43,1.59E+02
411.47,8.67E+01
411.51,4.63E+01
411.55,2.42E+01
411.6,1.05E+01
411.64,5.28E+00
411.68,2.60E+00
411.72,1.26E+00
411.77,4.92E-01
411.81,2.28E-01
411.85,1.04E-01
411.89,4.61E-02
411.94,1.63E-02
411.98,6.98E-03
412.02,2.92E-03
412.06,1.20E-03
412.11,3.85E-04
412.15,1.52E-04
412.19,5.86E-05
412.23,2.22E-05
412.28,6.43E-06
412.32,2.33E-06
412.36,8.32E-07
412.4,2.91E-07
412.45,7.61E-08
412.49,2.55E-08
412.53,8.38E-09
412.57,2.70E-09
412.62,6.40E-10
412.66,1.98E-10
431.45,9.93E-10
431.49,2.97E-09
431.54,1.14E-08
431.58,3.28E-08
431.62,9.29E-08
431.66,2.59E-07
431.71,9.07E-07
431.75,2.43E-06
431.79,6.40E-06
431.83,1.66E-05
431.88,5.31E-05
431.92,1.32E-04
431.96,3.24E-04
432,7.81E-04
432.05,2.29E-03
432.09,5.30E-03
432.13,1.21E-02
432.17,2.71E-02
432.22,7.25E-02
432.26,1.56E-01
432.3,3.32E-01
432.34,6.91E-01
432.39,1.69E+00
432.43,3.39E+00
432.47,6.69E+00
432.51,1.30E+01
432.56,2.90E+01
432.6,5.41E+01
432.64,9.94E+01
432.68,1.79E+02
432.73,3.66E+02
432.77,6.36E+02
432.81,1.09E+03
432.85,1.82E+03
432.9,3.40E+03
432.94,5.49E+03
432.98,8.73E+03
433.02,1.36E+04
433.07,2.32E+04
433.11,3.49E+04
433.15,5.16E+04
433.19,7.50E+04
433.24,1.17E+05
433.28,1.64E+05
433.32,2.25E+05
433.36,3.04E+05
433.41,4.32E+05
