Wavelength,Spectra,,,
314.87,2.29E-20,,,
314.91,1.95E-20,,,
314.96,1.52E-20,,,
315,1.20E-20,,,
315.04,9.24E-21,,,
315.08,6.87E-21,,,
315.13,4.54E-21,,,
315.17,3.15E-21,,,
315.21,2.11E-21,,,
315.25,1.38E-21,,,
315.3,7.78E-22,,,
315.34,4.79E-22,,,
315.38,2.90E-22,,,
315.42,1.74E-22,,,
315.47,9.32E-23,,,
315.51,5.88E-23,,,
315.55,3.91E-23,,,
315.59,2.77E-23,,,
315.64,1.96E-23,,,
315.68,1.58E-23,,,
315.72,1.34E-23,,,
315.76,1.24E-23,,,
315.81,1.38E-23,,,
315.85,1.81E-23,,,
315.89,2.70E-23,,,
315.93,4.29E-23,,,
315.98,7.75E-23,,,
316.02,1.23E-22,,,
316.06,1.89E-22,,,
316.1,2.84E-22,,,
316.15,4.51E-22,,,
316.19,6.30E-22,,,
316.23,8.53E-22,,,
316.27,1.12E-21,,,
316.32,1.50E-21,,,
316.36,1.84E-21,,,
316.4,2.17E-21,,,
316.44,2.49E-21,,,
316.49,2.82E-21,,,
316.53,3.02E-21,,,
316.57,3.13E-21,,,
316.62,3.17E-21,,,
316.66,3.12E-21,,,
316.7,3.05E-21,,,
316.74,2.99E-21,,,
316.79,3.07E-21,,,
316.83,3.37E-21,,,
316.87,3.99E-21,,,
316.91,5.08E-21,,,
316.96,7.29E-21,,,
317,9.90E-21,,,
317.04,1.34E-20,,,
317.08,1.78E-20,,,
317.13,2.45E-20,,,
317.17,3.06E-20,,,
317.21,3.72E-20,,,
317.25,4.39E-20,,,
317.3,5.16E-20,,,
317.34,5.67E-20,,,
317.38,6.05E-20,,,
317.42,6.25E-20,,,
317.47,6.23E-20,,,
317.51,6.00E-20,,,
317.55,5.60E-20,,,
317.59,5.07E-20,,,
317.64,4.28E-20,,,
317.68,3.61E-20,,,
317.72,2.95E-20,,,
317.76,2.34E-20,,,
317.81,1.67E-20,,,
317.85,1.24E-20,,,
317.89,8.85E-21,,,
317.93,6.14E-21,,,
317.98,3.72E-21,,,
318.02,2.41E-21,,,
318.06,1.51E-21,,,
318.1,9.18E-22,,,
318.15,4.72E-22,,,
318.19,2.67E-22,,,
318.23,1.47E-22,,,
318.27,7.82E-23,,,
318.32,3.40E-23,,,
318.36,1.44E-19,,,
318.4,6.35E-19,,,
318.44,2.71E-18,,,
318.49,1.59E-17,,,
318.53,6.32E-17,,,
318.57,2.43E-16,,,
318.61,9.09E-16,,,
318.66,4.52E-15,,,
318.7,1.58E-14,,,
318.74,5.32E-14,,,
318.78,1.74E-13,,,
318.83,7.33E-13,,,
318.87,2.24E-12,,,
318.91,6.61E-12,,,
318.95,1.89E-11,,,
319,6.76E-11,,,
319.04,1.81E-10,,,
319.08,4.68E-10,,,
319.12,1.17E-09,,,
319.17,3.55E-09,,,
319.21,8.30E-09,,,
319.25,1.88E-08,,,
319.29,4.14E-08,,,
319.34,1.06E-07,,,
319.38,2.17E-07,,,
319.42,4.32E-07,,,
319.46,8.31E-07,,,
319.51,1.80E-06,,,
319.55,3.24E-06,,,
319.59,5.63E-06,,,
319.63,9.50E-06,,,
319.68,1.75E-05,,,
319.72,2.75E-05,,,
319.76,4.19E-05,,,
319.8,6.18E-05,,,
319.85,9.63E-05,,,
319.89,1.33E-04,,,
319.93,1.77E-04,,,
319.97,2.29E-04,,,
320.02,3.02E-04,,,
320.06,3.64E-04,,,
320.1,4.26E-04,,,
320.14,4.83E-04,,,
320.19,5.40E-04,,,
320.23,5.70E-04,,,
320.27,5.84E-04,,,
320.31,5.79E-04,,,
320.36,5.49E-04,,,
320.4,5.08E-04,,,
320.44,4.55E-04,,,
320.48,3.96E-04,,,
320.53,3.18E-04,,,
320.57,2.57E-04,,,
320.61,2.02E-04,,,
320.65,1.54E-04,,,
320.7,1.05E-04,,,
320.74,7.42E-05,,,
320.78,5.11E-05,,,
320.82,3.40E-05,,,
320.87,1.96E-05,,,
320.91,1.22E-05,,,
320.95,7.34E-06,,,
320.99,4.29E-06,,,
321.04,2.09E-06,,,
321.08,1.14E-06,,,
321.12,6.01E-07,,,
321.16,3.08E-07,,,
321.21,1.27E-07,,,
321.25,6.07E-08,,,
321.29,2.80E-08,,,
321.33,1.26E-08,,,
321.38,4.40E-09,,,
321.42,1.84E-09,,,
321.46,7.44E-10,,,
321.5,2.92E-10,,,
321.55,8.67E-11,,,
321.59,3.17E-11,,,
321.63,1.12E-11,,,
321.67,3.86E-12,,,
321.72,9.71E-13,,,
321.76,3.11E-13,,,
321.8,9.65E-14,,,
321.84,2.90E-14,,,
321.89,6.19E-15,,,
321.93,1.74E-15,,,
321.97,4.72E-16,,,
322.01,1.25E-16,,,
322.06,2.25E-17,,,
322.1,5.53E-18,,,
322.14,1.32E-18,,,
322.18,3.04E-19,,,
322.23,5.52E-24,,,
322.27,2.86E-24,,,
322.31,1.44E-24,,,
322.35,6.99E-25,,,
322.4,2.72E-25,,,
322.44,1.23E-25,,,
322.48,5.43E-26,,,
322.52,2.32E-26,,,
322.57,7.64E-27,,,
322.61,3.04E-27,,,
322.65,1.17E-27,,,
322.69,4.39E-28,,,
322.74,1.23E-28,,,
322.78,4.28E-29,,,
322.82,1.45E-29,,,
322.86,4.75E-30,,,
322.91,1.13E-30,,,
322.95,3.45E-31,,,
322.99,1.02E-31,,,
323.03,2.94E-32,,,
323.08,5.92E-33,,,
323.12,1.59E-33,,,
323.16,4.12E-34,,,
323.2,1.04E-34,,,
323.25,1.78E-35,,,
323.29,4.17E-36,,,
323.33,9.50E-37,,,
348.03,9.30E-19,,,
348.08,5.11E-18,,,
348.12,1.94E-17,,,
348.16,7.19E-17,,,
348.2,2.61E-16,,,
348.25,1.25E-15,,,
348.29,4.26E-15,,,
348.33,1.41E-14,,,
348.37,4.56E-14,,,
348.42,1.90E-13,,,
348.46,5.80E-13,,,
348.5,1.72E-12,,,
348.54,4.98E-12,,,
348.59,1.81E-11,,,
348.63,4.95E-11,,,
348.67,1.32E-10,,,
348.71,3.41E-10,,,
348.76,1.08E-09,,,
348.8,2.65E-09,,,
348.84,6.32E-09,,,
348.88,1.47E-08,,,
348.93,4.07E-08,,,
348.97,8.93E-08,,,
349.01,1.91E-07,,,
349.05,3.99E-07,,,
349.1,9.65E-07,,,
349.14,1.90E-06,,,
349.18,3.66E-06,,,
349.22,6.85E-06,,,
349.27,1.45E-05,,,
349.31,2.57E-05,,,
349.35,4.45E-05,,,
349.39,7.51E-05,,,
349.44,1.39E-04,,,
349.48,2.23E-04,,,
349.52,3.47E-04,,,
349.56,5.29E-04,,,
349.61,8.65E-04,,,
349.65,1.25E-03,,,
349.69,1.76E-03,,,
349.73,2.43E-03,,,
349.78,3.52E-03,,,
349.82,4.61E-03,,,
349.86,5.92E-03,,,
349.9,7.44E-03,,,
349.95,9.61E-03,,,
349.99,1.15E-02,,,
350.03,1.36E-02,,,
350.07,1.57E-02,,,
350.12,1.83E-02,,,
350.16,2.03E-02,,,
350.2,2.21E-02,,,
350.25,2.41E-02,,,
350.29,2.53E-02,,,
350.33,2.62E-02,,,
350.37,2.67E-02,,,
350.42,2.68E-02,,,
350.46,2.64E-02,,,
350.5,2.55E-02,,,
350.54,2.43E-02,,,
350.59,2.24E-02,,,
350.63,2.05E-02,,,
350.67,1.84E-02,,,
350.71,1.62E-02,,,
350.76,1.34E-02,,,
350.8,1.13E-02,,,
350.84,9.27E-03,,,
350.88,7.45E-03,,,
350.93,5.50E-03,,,
350.97,4.20E-03,,,
351.01,3.13E-03,,,
351.05,2.28E-03,,,
351.1,1.48E-03,,,
351.14,1.02E-03,,,
351.18,6.83E-04,,,
351.22,4.47E-04,,,
351.27,2.54E-04,,,
351.31,1.57E-04,,,
351.35,9.49E-05,,,
351.39,5.58E-05,,,
351.44,2.77E-05,,,
351.48,1.54E-05,,,
351.52,8.31E-06,,,
351.56,4.38E-06,,,
351.61,1.90E-06,,,
351.65,9.42E-07,,,
351.69,4.56E-07,,,
351.73,2.16E-07,,,
351.78,8.13E-08,,,
351.82,3.62E-08,,,
351.86,1.57E-08,,,
351.9,6.64E-09,,,
351.95,2.18E-09,,,
351.99,8.73E-10,,,
352.03,3.44E-10,,,
352.07,1.44E-10,,,
352.12,8.58E-11,,,
352.16,1.33E-10,,,
352.2,2.88E-10,,,
352.24,6.56E-10,,,
352.29,1.80E-09,,,
352.33,3.93E-09,,,
352.37,8.37E-09,,,
352.41,1.74E-08,,,
352.46,4.19E-08,,,
352.5,8.24E-08,,,
352.54,1.58E-07,,,
352.58,2.96E-07,,,
352.63,6.26E-07,,,
352.67,1.11E-06,,,
352.71,1.92E-06,,,
352.75,3.25E-06,,,
352.8,6.05E-06,,,
352.84,9.69E-06,,,
352.88,1.52E-05,,,
352.92,2.32E-05,,,
352.97,3.82E-05,,,
