Wavelength,Spectra,,
275.8,2.87E+09,,
275.84,1.88E+09,,
275.88,1.18E+09,,
275.93,6.24E+08,,
275.97,3.57E+08,,
276.01,1.95E+08,,
276.05,1.03E+08,,
276.1,4.33E+07,,
276.14,2.07E+07,,
276.18,9.49E+06,,
276.23,3.37E+06,,
276.27,1.40E+06,,
276.31,5.61E+05,,
276.35,2.15E+05,,
276.4,6.10E+04,,
276.44,2.13E+04,,
276.48,7.10E+03,,
276.52,2.27E+03,,
276.57,5.16E+02,,
276.61,1.50E+02,,
276.65,4.19E+01,,
276.69,1.12E+01,,
276.74,2.03E+00,,
276.78,4.95E-01,,
276.82,1.15E-01,,
276.86,2.58E-02,,
276.91,3.74E-03,,
276.95,7.61E-04,,
276.99,1.48E-04,,
277.03,2.78E-05,,
277.08,3.22E-06,,
286.77,1.35E-08,,
286.81,7.07E-08,,
286.85,3.55E-07,,
286.9,2.53E-06,,
286.94,1.17E-05,,
286.98,5.18E-05,,
287.02,2.21E-04,,
287.07,1.29E-03,,
287.11,5.03E-03,,
287.15,1.90E-02,,
287.19,6.87E-02,,
287.24,3.26E-01,,
287.28,1.08E+00,,
287.32,3.46E+00,,
287.36,1.07E+01,,
287.41,4.12E+01,,
287.45,1.16E+02,,
287.49,3.16E+02,,
287.53,8.26E+02,,
287.58,2.60E+03,,
287.62,6.24E+03,,
287.66,1.44E+04,,
287.7,3.20E+04,,
287.75,8.20E+04,,
287.79,1.67E+05,,
287.83,3.27E+05,,
287.87,6.17E+05,,
287.92,1.29E+06,,
287.96,2.24E+06,,
288,3.72E+06,,
288.04,5.96E+06,,
288.09,1.02E+07,,
288.13,1.49E+07,,
288.17,2.11E+07,,
288.21,2.87E+07,,
288.26,4.00E+07,,
288.3,4.98E+07,,
288.34,5.98E+07,,
288.38,6.91E+07,,
288.43,7.84E+07,,
288.47,8.32E+07,,
288.51,8.51E+07,,
288.55,8.41E+07,,
288.6,7.98E+07,,
288.64,7.60E+07,,
288.68,7.50E+07,,
288.72,8.17E+07,,
288.77,1.14E+08,,
288.81,1.77E+08,,
288.85,2.97E+08,,
288.89,5.08E+08,,
288.94,9.77E+08,,
288.98,1.60E+09,,
289.02,2.52E+09,,
289.06,3.83E+09,,
289.11,6.13E+09,,
289.15,8.57E+09,,
289.19,1.15E+10,,
289.23,1.49E+10,,
289.28,1.95E+10,,
289.32,2.31E+10,,
289.36,2.65E+10,,
289.4,2.91E+10,,
289.45,3.11E+10,,
289.49,3.14E+10,,
289.53,3.05E+10,,
289.57,2.85E+10,,
289.62,2.49E+10,,
289.66,2.13E+10,,
289.7,1.76E+10,,
289.75,1.32E+10,,
289.79,9.98E+09,,
289.83,7.28E+09,,
289.87,5.12E+09,,
289.92,3.12E+09,,
289.96,2.01E+09,,
290,1.25E+09,,
290.04,7.53E+08,,
290.09,3.82E+08,,
290.13,2.17E+08,,
290.17,1.23E+08,,
290.21,7.37E+07,,
290.26,4.70E+07,,
290.3,4.36E+07,,
290.34,5.44E+07,,
290.38,8.49E+07,,
290.43,1.72E+08,,
290.47,3.13E+08,,
290.51,5.63E+08,,
290.55,9.91E+08,,
290.6,1.92E+09,,
290.64,3.13E+09,,
290.68,4.92E+09,,
290.72,7.45E+09,,
290.77,1.19E+10,,
290.81,1.65E+10,,
290.85,2.21E+10,,
290.89,2.85E+10,,
290.94,3.72E+10,,
290.98,4.41E+10,,
291.02,5.03E+10,,
291.06,5.53E+10,,
291.11,5.90E+10,,
291.15,5.96E+10,,
291.19,5.79E+10,,
291.23,5.42E+10,,
291.28,4.73E+10,,
291.32,4.07E+10,,
291.36,3.37E+10,,
291.4,2.69E+10,,
291.45,1.92E+10,,
291.49,1.41E+10,,
291.53,9.91E+09,,
291.57,6.73E+09,,
291.62,3.94E+09,,
291.66,2.46E+09,,
291.7,1.48E+09,,
291.74,8.53E+08,,
291.79,4.08E+08,,
291.83,2.17E+08,,
291.87,1.11E+08,,
291.91,5.47E+07,,
291.96,2.14E+07,,
292,9.68E+06,,
292.04,4.22E+06,,
292.08,1.77E+06,,
292.13,5.67E+05,,
292.17,2.19E+05,,
292.21,8.12E+04,,
292.25,2.90E+04,,
292.3,7.61E+03,,
292.34,2.50E+03,,
292.38,7.90E+02,,
292.42,2.40E+02,,
292.47,5.16E+01,,
292.51,1.44E+01,,
292.55,3.88E+00,,
292.59,1.01E+00,,
292.64,1.77E-01,,
292.68,4.21E-02,,
292.72,9.66E-03,,
292.76,2.13E-03,,
292.81,3.06E-04,,
292.85,6.21E-05,,
292.89,1.21E-05,,
297.14,4.35E-08,,
297.19,3.13E-07,,
297.23,1.46E-06,,
297.27,6.58E-06,,
297.31,2.86E-05,,
297.36,1.70E-04,,
297.4,6.82E-04,,
297.44,2.63E-03,,
297.48,9.82E-03,,
297.53,4.84E-02,,
297.57,1.67E-01,,
297.61,5.53E-01,,
297.65,1.77E+00,,
297.7,7.21E+00,,
297.74,2.13E+01,,
297.78,6.07E+01,,
297.82,1.67E+02,,
297.87,5.62E+02,,
297.91,1.43E+03,,
297.95,3.49E+03,,
297.99,8.25E+03,,
298.04,2.30E+04,,
298.08,5.00E+04,,
298.12,1.05E+05,,
298.16,2.13E+05,,
298.21,4.91E+05,,
298.25,9.19E+05,,
298.29,1.66E+06,,
298.33,2.89E+06,,
298.38,5.50E+06,,
298.42,8.84E+06,,
298.46,1.37E+07,,
298.5,2.05E+07,,
298.55,3.23E+07,,
298.59,4.46E+07,,
298.63,5.93E+07,,
298.67,7.62E+07,,
298.72,9.92E+07,,
298.76,1.18E+08,,
298.8,1.34E+08,,
298.84,1.48E+08,,
298.89,1.60E+08,,
298.93,1.62E+08,,
298.97,1.60E+08,,
299.01,1.51E+08,,
299.06,1.34E+08,,
299.1,1.18E+08,,
299.14,9.92E+07,,
299.18,8.07E+07,,
299.23,5.93E+07,,
299.27,4.46E+07,,
299.31,3.23E+07,,
299.35,2.26E+07,,
299.4,1.37E+07,,
299.44,8.84E+06,,
299.48,5.50E+06,,
299.52,3.30E+06,,
299.57,1.66E+06,,
299.61,9.19E+05,,
299.65,4.91E+05,,
299.69,2.53E+05,,
299.74,1.05E+05,,
299.78,5.00E+04,,
299.82,2.30E+04,,
299.86,1.02E+04,,
299.91,3.49E+03,,
299.95,1.43E+03,,
299.99,5.62E+02,,
300.03,2.14E+02,,
300.08,6.07E+01,,
300.12,2.13E+01,,
300.16,7.21E+00,,
300.2,2.35E+00,,
300.25,5.53E-01,,
300.29,1.67E-01,,
300.33,4.84E-02,,
300.37,1.36E-02,,
300.42,2.63E-03,,
300.46,6.82E-04,,
300.5,1.70E-04,,
300.54,4.10E-05,,
300.59,6.58E-06,,
300.63,1.46E-06,,
300.67,3.13E-07,,
300.71,6.48E-08,,
305.9,4.57E-06,,
305.94,2.16E-05,,
305.99,1.44E-04,,
306.03,6.30E-04,,
306.07,2.67E-03,,
306.11,1.10E-02,,
306.16,6.09E-02,,
306.2,2.31E-01,,
306.24,8.49E-01,,
306.28,3.01E+00,,
306.33,1.40E+01,,
306.37,4.61E+01,,
306.41,1.47E+02,,
306.45,4.51E+02,,
306.5,1.75E+03,,
306.54,4.99E+03,,
306.58,1.38E+04,,
306.62,3.66E+04,,
306.67,1.19E+05,,
306.71,2.93E+05,,
306.75,7.00E+05,,
306.79,1.62E+06,,
306.84,4.38E+06,,
306.88,9.37E+06,,
306.92,1.94E+07,,
306.96,3.87E+07,,
307.01,8.78E+07,,
307.05,1.63E+08,,
307.09,2.91E+08,,
307.13,5.04E+08,,
307.18,9.55E+08,,
307.22,1.53E+09,,
307.26,2.38E+09,,
307.3,3.57E+09,,
307.35,5.65E+09,,
307.39,7.85E+09,,
307.43,1.06E+10,,
307.47,1.37E+10,,
307.52,1.81E+10,,
307.56,2.19E+10,,
307.6,2.55E+10,,
307.64,2.87E+10,,
307.69,3.17E+10,,
307.73,3.31E+10,,
307.77,3.34E+10,,
307.81,3.26E+10,,
307.86,3.02E+10,,
307.9,2.74E+10,,
307.94,2.40E+10,,
307.98,2.04E+10,,
308.03,1.59E+10,,
308.07,1.26E+10,,
308.11,9.71E+09,,
308.15,7.26E+09,,
308.2,4.87E+09,,
308.24,3.45E+09,,
308.28,2.39E+09,,
308.32,1.63E+09,,
308.37,9.95E+08,,
308.41,6.62E+08,,
308.45,4.37E+08,,
308.49,2.86E+08,,
308.54,1.67E+08,,
308.58,1.07E+08,,
308.62,6.81E+07,,
308.66,4.25E+07,,
308.71,2.29E+07,,
308.75,1.36E+07,,
308.79,7.91E+06,,
308.83,4.46E+06,,
308.88,2.09E+06,,
308.92,1.10E+06,,
308.96,5.63E+05,,
309,2.78E+05,,
309.05,1.10E+05,,
309.09,5.07E+04,,
309.13,2.25E+04,,
309.17,9.69E+03,,
309.22,3.22E+03,,
309.26,1.29E+03,,
309.3,4.96E+02,,
309.34,1.85E+02,,
309.39,5.14E+01,,
309.43,1.78E+01,,
309.47,5.95E+00,,
309.51,1.92E+00,,
309.56,4.47E-01,,
309.6,1.34E-01,,
309.64,3.88E-02,,
309.68,1.09E-02,,
309.73,2.12E-03,,
309.77,5.49E-04,,
309.81,1.38E-04,,
309.86,2.34E-05,,
309.9,5.45E-06,,
309.94,1.23E-06,,
309.98,3.66E-07,,
310.03,6.58E-07,,
310.07,2.87E-06,,
310.11,1.21E-05,,
310.15,4.94E-05,,
310.2,2.74E-04,,
310.24,1.04E-03,,
310.28,3.81E-03,,
310.32,1.35E-02,,
310.37,6.29E-02,,
310.41,2.07E-01,,
310.45,6.61E-01,,
310.49,2.04E+00,,
310.54,7.97E+00,,
310.58,2.28E+01,,
310.62,6.34E+01,,
310.66,1.70E+02,,
310.71,5.58E+02,,
310.75,1.39E+03,,
310.79,3.35E+03,,
310.83,7.82E+03,,
310.88,2.15E+04,,
310.92,4.67E+04,,
310.96,9.78E+04,,
