Wavelength,Spectra,,,
185.03,9.03E+00,,,
185.07,1.51E+01,,,
185.11,2.29E+01,,,
185.16,3.40E+01,,,
185.2,4.19E+01,,,
185.24,4.71E+01,,,
185.28,4.82E+01,,,
185.33,4.35E+01,,,
185.37,3.61E+01,,,
185.41,2.73E+01,,,
185.45,1.88E+01,,,
185.5,1.04E+01,,,
185.54,5.78E+00,,,
185.58,2.94E+00,,,
185.62,1.36E+00,,,
185.67,4.57E-01,,,
185.71,1.72E-01,,,
185.75,5.98E-02,,,
185.79,2.23E-02,,,
185.84,2.40E-02,,,
185.88,6.80E-02,,,
185.92,2.03E-01,,,
185.96,5.58E-01,,,
186.01,1.74E+00,,,
186.05,3.89E+00,,,
186.09,7.95E+00,,,
186.13,1.48E+01,,,
186.18,2.83E+01,,,
186.22,4.29E+01,,,
186.26,5.92E+01,,,
186.3,7.45E+01,,,
186.35,8.72E+01,,,
186.39,8.93E+01,,,
186.43,8.33E+01,,,
186.47,7.09E+01,,,
186.52,5.09E+01,,,
186.56,3.52E+01,,,
186.6,2.22E+01,,,
186.64,1.28E+01,,,
186.69,5.63E+00,,,
186.73,2.63E+00,,,
186.77,1.12E+00,,,
186.81,4.37E-01,,,
186.86,1.18E-01,,,
186.9,3.73E-02,,,
186.94,1.07E-02,,,
186.98,2.83E-03,,,
187.03,4.67E-04,,,
187.07,9.99E-05,,,
187.11,1.95E-05,,,
187.15,3.46E-06,,,
187.2,3.85E-07,,,
187.24,2.57E-07,,,
187.28,1.16E-06,,,
187.32,5.87E-06,,,
187.37,3.96E-05,,,
187.41,1.65E-04,,,
187.45,6.27E-04,,,
187.49,2.18E-03,,,
187.54,9.08E-03,,,
187.58,2.57E-02,,,
187.62,6.67E-02,,,
187.66,1.58E-01,,,
187.71,4.09E-01,,,
187.75,7.93E-01,,,
187.79,1.41E+00,,,
187.83,2.30E+00,,,
187.88,3.81E+00,,,
187.92,5.25E+00,,,
187.96,6.82E+00,,,
188,8.43E+00,,,
188.05,1.05E+01,,,
188.09,1.23E+01,,,
188.13,1.41E+01,,,
188.17,1.58E+01,,,
188.22,1.73E+01,,,
188.26,1.77E+01,,,
188.3,1.70E+01,,,
188.34,1.54E+01,,,
188.39,1.24E+01,,,
188.43,9.58E+00,,,
188.47,6.93E+00,,,
188.51,4.67E+00,,,
188.56,2.58E+00,,,
188.6,1.47E+00,,,
188.64,7.83E-01,,,
188.69,3.18E-01,,,
188.73,1.42E-01,,,
188.77,5.81E-02,,,
188.81,2.20E-02,,,
188.86,5.78E-03,,,
188.9,1.80E-03,,,
188.94,5.15E-04,,,
188.98,1.35E-04,,,
189.03,2.24E-05,,,
189.07,5.68E-06,,,
189.11,1.18E-05,,,
189.15,1.23E-04,,,
189.2,2.27E-03,,,
189.24,2.12E-02,,,
189.28,1.81E-01,,,
189.32,1.41E+00,,,
189.37,1.63E+01,,,
189.41,1.05E+02,,,
189.45,6.13E+02,,,
189.49,3.29E+03,,,
189.54,2.37E+04,,,
189.58,1.04E+05,,,
189.62,4.20E+05,,,
189.66,1.55E+06,,,
189.71,6.97E+06,,,
189.75,2.11E+07,,,
189.79,5.82E+07,,,
189.83,1.47E+08,,,
189.88,4.15E+08,,,
189.92,8.61E+08,,,
189.96,1.64E+09,,,
190,2.84E+09,,,
190.05,5.01E+09,,,
190.09,7.13E+09,,,
190.13,9.30E+09,,,
190.17,1.11E+10,,,
190.22,1.22E+10,,,
190.26,1.20E+10,,,
190.3,1.07E+10,,,
190.34,8.77E+09,,,
190.39,6.04E+09,,,
190.43,4.06E+09,,,
190.47,2.50E+09,,,
190.51,1.40E+09,,,
190.56,6.05E+08,,,
190.6,2.79E+08,,,
190.64,1.18E+08,,,
190.68,4.55E+07,,,
190.73,1.23E+07,,,
190.77,3.88E+06,,,
