Wavelength,Spectra,,,
  179.12,2.00E-17,,,
  179.16,2.25E-17,,,
  179.2,2.59E-17,,,
  179.25,3.34E-17,,,
  179.29,4.31E-17,,,
  179.33,5.57E-17,,,
  179.37,6.92E-17,,,
  179.42,8.21E-17,,,
  179.46,8.54E-17,,,
  179.5,8.09E-17,,,
  179.54,6.96E-17,,,
  179.59,5.03E-17,,,
  179.63,3.51E-17,,,
  179.67,2.30E-17,,,
  179.71,1.59E-17,,,
  179.76,1.54E-17,,,
  179.8,2.28E-17,,,
  179.84,3.79E-17,,,
  179.88,6.09E-17,,,
  179.93,9.77E-17,,,
  179.97,1.28E-16,,,
  180.01,1.52E-16,,,
  180.05,1.64E-16,,,
  180.1,1.57E-16,,,
  180.14,1.35E-16,,,
  180.18,1.06E-16,,,
  180.22,7.47E-17,,,
  180.27,4.22E-17,,,
  180.31,2.39E-17,,,
  180.35,1.23E-17,,,
  180.39,5.72E-18,,,
  180.44,1.91E-18,,,
  180.48,7.13E-19,,,
  180.52,2.41E-19,,,
  180.56,7.37E-20,,,
  180.61,1.46E-20,,,
  180.65,3.58E-21,,,
  180.69,7.94E-22,,,
  180.73,1.60E-22,,,
  180.78,1.87E-23,,,
  180.82,3.02E-24,,,
  180.86,4.40E-25,,,
  180.9,5.82E-26,,,
  180.95,4.04E-27,,,
  180.99,4.28E-28,,,
  181.03,4.20E-29,,,
  181.07,1.36E-29,,,
  181.12,1.74E-28,,,
  181.16,1.53E-27,,,
  181.2,1.22E-26,,,
  181.24,8.81E-26,,,
  181.29,9.14E-25,,,
  181.33,5.32E-24,,,
  181.37,2.82E-23,,,
  181.41,1.35E-22,,,
  181.46,8.39E-22,,,
  181.5,3.24E-21,,,
  181.54,1.14E-20,,,
  181.58,3.63E-20,,,
  181.63,1.35E-19,,,
  181.67,3.45E-19,,,
  181.71,1.01E-07,,,
  181.75,1.28E-06,,,
  181.8,2.67E-05,,,
  181.84,2.72E-04,,,
  181.88,2.52E-03,,,
  181.93,3.57E-02,,,
  181.97,2.66E-01,,,
  182.01,1.81E+00,,,
  182.05,1.12E+01,,,
  182.1,9.48E+01,,,
  182.14,4.72E+02,,,
  182.18,2.13E+03,,,
  182.22,8.76E+03,,,
  182.27,4.47E+04,,,
  182.31,1.48E+05,,,
  182.35,4.46E+05,,,
  182.39,1.22E+06,,,
  182.44,3.74E+06,,,
  182.48,8.24E+06,,,
  182.52,1.65E+07,,,
  182.56,3.00E+07,,,
  182.61,5.55E+07,,,
  182.65,8.14E+07,,,
  182.69,1.08E+08,,,
  182.73,1.31E+08,,,
  182.78,1.46E+08,,,
  182.82,1.42E+08,,,
  182.86,1.26E+08,,,
  182.9,1.02E+08,,,
  182.95,6.80E+07,,,
  182.99,4.42E+07,,,
  183.03,2.61E+07,,,
  183.07,1.40E+07,,,
  183.12,5.62E+06,,,
  183.16,2.43E+06,,,
  183.2,9.56E+05,,,
  183.24,3.41E+05,,,
  183.29,8.24E+04,,,
  183.33,2.37E+04,,,
  183.37,6.21E+03,,,
  183.41,1.48E+03,,,
  183.46,2.14E+02,,,
  183.5,4.10E+01,,,
  183.54,7.15E+00,,,
  183.58,1.13E+00,,,
  183.63,9.86E-02,,,
  183.67,1.26E-02,,,
  183.71,1.46E-03,,,
  183.75,1.54E-04,,,
  183.8,8.06E-06,,,
  183.84,6.84E-07,,,
  183.88,5.28E-08,,,
  183.92,2.45E-17,,,
  183.97,1.99E-17,,,
  184.01,1.56E-17,,,
  184.05,1.15E-17,,,
  184.09,8.05E-18,,,
  184.14,4.71E-18,,,
  184.18,2.86E-18,,,
  184.22,1.62E-18,,,
  184.26,8.48E-19,,,
  184.31,3.39E-19,,,
  184.35,1.48E-19,,,
  184.39,5.92E-20,,,
  184.43,2.17E-20,,,
  184.48,5.43E-21,,,
  184.52,1.62E-21,,,
  184.56,4.40E-22,,,
  184.6,1.09E-22,,,
  184.65,1.66E-23,,,
