Wavelength,Spectra,,,
183.93,1.79E-05,,,
183.98,6.05E-06,,,
184.02,2.29E-06,,,
184.06,7.86E-07,,,
184.1,2.46E-07,,,
184.14,6.98E-08,,,
184.19,1.27E-08,,,
184.23,2.91E-09,,,
184.27,6.08E-10,,,
184.31,1.15E-10,,,
184.35,1.99E-11,,,
184.39,3.13E-12,,,
184.44,2.71E-13,,,
184.48,3.43E-14,,,
184.52,3.96E-15,,,
184.56,4.15E-16,,,
184.6,3.96E-17,,,
184.65,1.84E-18,,,
184.69,8.81E-24,,,
184.73,1.22E-23,,,
184.77,1.55E-23,,,
184.81,1.78E-23,,,
184.86,1.86E-23,,,
184.9,1.73E-23,,,
184.94,1.47E-23,,,
184.98,1.14E-23,,,
185.02,8.00E-24,,,
185.07,4.52E-24,,,
185.11,2.58E-24,,,
185.15,1.34E-24,,,
185.19,6.33E-25,,,
185.23,2.72E-25,,,
185.27,1.07E-25,,,
185.32,2.90E-26,,,
185.36,9.22E-27,,,
185.4,2.66E-27,,,
185.44,7.02E-28,,,
185.48,1.68E-28,,,
185.53,2.47E-29,,,
185.57,4.80E-30,,,
185.61,8.49E-31,,,
185.65,1.37E-31,,,
185.69,2.01E-32,,,
185.74,1.60E-33,,,
185.78,1.89E-34,,,
185.82,2.05E-35,,,
185.86,2.02E-36,,,
185.9,1.81E-37,,,
185.95,7.79E-39,,,
188.58,1.30E-37,,,
188.63,2.80E-36,,,
188.67,2.95E-35,,,
188.71,2.85E-34,,,
188.75,2.52E-33,,,
188.79,2.04E-32,,,
188.84,2.45E-31,,,
188.88,1.62E-30,,,
188.92,9.80E-30,,,
188.96,5.43E-29,,,
189,2.75E-28,,,
189.05,1.84E-27,,,
189.09,7.65E-27,,,
189.13,2.90E-26,,,
189.17,1.01E-25,,,
189.21,3.20E-25,,,
189.26,1.20E-24,,,
189.3,3.12E-24,,,
189.34,7.42E-24,,,
189.38,1.62E-23,,,
189.42,3.22E-23,,,
189.46,5.86E-23,,,
189.51,1.10E-22,,,
189.55,1.63E-22,,,
