Wavelength,Spectra,,,
186.82,6.48E-31,,,
186.86,7.17E-31,,,
186.9,7.80E-31,,,
186.94,8.10E-31,,,
186.99,7.76E-31,,,
187.03,6.89E-31,,,
187.07,5.65E-31,,,
187.11,4.26E-31,,,
187.16,2.67E-31,,,
187.2,1.67E-31,,,
187.24,9.64E-32,,,
187.29,4.36E-32,,,
187.33,2.26E-32,,,
187.37,1.78E-32,,,
187.41,3.97E-32,,,
187.46,1.89E-31,,,
187.5,6.39E-31,,,
187.54,1.98E-30,,,
187.58,5.60E-30,,,
187.63,1.81E-29,,,
187.67,4.19E-29,,,
187.71,8.84E-29,,,
187.75,1.70E-28,,,
187.8,3.41E-28,,,
187.84,5.36E-28,,,
187.88,7.69E-28,,,
187.93,1.07E-27,,,
187.97,1.25E-27,,,
188.01,1.34E-27,,,
188.05,1.31E-27,,,
188.1,1.12E-27,,,
188.14,8.91E-28,,,
188.18,6.49E-28,,,
188.22,4.32E-28,,,
188.27,2.29E-28,,,
188.31,1.24E-28,,,
188.35,6.15E-29,,,
188.39,2.79E-29,,,
188.44,9.12E-30,,,
188.48,3.37E-30,,,
188.52,1.14E-30,,,
188.57,2.57E-31,,,
188.61,7.09E-32,,,
188.65,1.78E-32,,,
188.69,4.09E-33,,,
188.74,5.73E-34,,,
188.78,1.07E-34,,,
188.82,1.84E-35,,,
188.86,2.88E-36,,,
188.91,2.49E-37,,,
188.95,3.17E-38,,,
188.99,3.70E-39,,,
189.03,3.94E-40,,,
189.08,2.11E-41,,,
189.12,1.83E-42,,,
189.16,1.45E-43,,,
189.59,2.54E-23,,,
189.63,3.11E-22,,,
189.68,6.31E-21,,,
189.72,6.35E-20,,,
189.76,5.85E-19,,,
189.8,4.94E-18,,,
189.85,6.27E-17,,,
189.89,4.34E-16,,,
189.93,2.75E-15,,,
189.97,1.60E-14,,,
190.02,1.27E-13,,,
190.06,6.07E-13,,,
190.1,2.65E-12,,,
190.14,1.06E-11,,,
190.19,5.28E-11,,,
190.23,1.73E-10,,,
190.27,5.19E-10,,,
190.32,1.81E-09,,,
190.36,4.47E-09,,,
190.4,1.01E-08,,,
190.44,2.08E-08,,,
190.49,4.56E-08,,,
190.53,7.72E-08,,,
190.57,1.20E-07,,,
190.61,1.71E-07,,,
190.66,2.34E-07,,,
190.7,2.73E-07,,,
190.74,2.91E-07,,,
190.78,2.85E-07,,,
190.83,2.45E-07,,,
190.87,1.97E-07,,,
190.91,1.45E-07,,,
190.96,8.70E-08,,,
191,5.25E-08,,,
191.04,2.92E-08,,,
191.08,1.53E-08,,,
