Wavelength,Spectra
380.52,4.84E-08
380.56,1.39E-08
380.6,3.91E-09
402.92,6.09E-09
402.96,1.98E-08
403.01,8.39E-08
403.05,2.61E-07
403.09,7.96E-07
403.13,2.38E-06
403.18,9.10E-06
403.22,2.61E-05
403.26,7.31E-05
403.3,2.01E-04
403.35,6.95E-04
403.39,1.83E-03
403.43,4.73E-03
403.47,1.20E-02
403.52,3.73E-02
403.56,9.05E-02
403.6,2.15E-01
403.64,5.02E-01
403.69,1.41E+00
403.73,3.14E+00
403.77,6.89E+00
403.81,1.48E+01
403.86,3.74E+01
403.9,7.69E+01
403.94,1.55E+02
403.98,3.07E+02
404.03,6.99E+02
404.07,1.32E+03
404.11,2.46E+03
404.16,5.18E+03
404.2,9.19E+03
404.24,1.60E+04
404.28,2.74E+04
404.33,5.20E+04
404.37,8.50E+04
404.41,1.36E+05
404.45,2.15E+05
404.5,3.68E+05
404.54,5.54E+05
404.58,8.18E+05
404.62,1.19E+06
404.67,1.83E+06
404.71,2.54E+06
404.75,3.46E+06
404.79,4.62E+06
404.84,6.45E+06
404.88,8.25E+06
404.92,1.04E+07
404.96,1.28E+07
405.01,1.61E+07
405.05,1.91E+07
405.09,2.22E+07
405.13,2.53E+07
405.18,2.91E+07
405.22,3.20E+07
405.26,3.46E+07
405.3,3.69E+07
405.35,3.91E+07
405.39,4.05E+07
405.43,4.13E+07
405.47,4.18E+07
405.52,4.18E+07
405.56,4.14E+07
405.6,4.06E+07
405.64,3.96E+07
405.69,3.80E+07
405.73,3.65E+07
405.77,3.48E+07
405.81,3.29E+07
405.86,3.02E+07
405.9,2.80E+07
405.94,2.56E+07
405.98,2.31E+07
406.03,1.99E+07
406.07,1.74E+07
406.11,1.50E+07
406.15,1.27E+07
406.2,1.01E+07
406.24,8.26E+06
406.28,6.62E+06
406.32,5.21E+06
406.37,3.77E+06
406.41,2.85E+06
406.45,2.11E+06
406.49,1.54E+06
406.54,1.01E+06
406.58,7.02E+05
406.62,4.81E+05
406.66,3.26E+05
406.71,1.99E+05
406.75,1.37E+05
406.79,1.03E+05
406.83,9.02E+04
406.88,1.04E+05
406.92,1.40E+05
406.96,2.04E+05
407,3.05E+05
407.05,5.01E+05
407.09,7.34E+05
407.13,1.06E+06
407.17,1.49E+06
407.22,2.24E+06
407.26,3.03E+06
407.3,4.03E+06
407.34,5.25E+06
407.39,7.11E+06
407.43,8.87E+06
407.47,1.09E+07
407.51,1.30E+07
407.56,1.59E+07
407.6,1.83E+07
407.64,2.07E+07
407.68,2.29E+07
407.73,2.53E+07
407.77,2.68E+07
407.81,2.78E+07
407.85,2.83E+07
407.9,2.83E+07
407.94,2.76E+07
407.98,2.64E+07
408.02,2.48E+07
408.07,2.23E+07
408.11,2.01E+07
408.15,1.77E+07
408.19,1.54E+07
408.24,1.25E+07
408.28,1.03E+07
408.32,8.41E+06
408.36,6.71E+06
408.41,4.92E+06
408.45,3.76E+06
408.49,2.82E+06
408.53,2.07E+06
408.58,1.37E+06
408.62,9.66E+05
408.66,6.67E+05
408.7,4.52E+05
408.75,2.70E+05
408.79,1.75E+05
408.83,1.12E+05
408.87,6.96E+04
408.92,3.76E+04
408.96,2.25E+04
409,1.32E+04
409.04,7.58E+03
409.09,3.70E+03
409.13,2.04E+03
409.17,1.10E+03
409.21,5.83E+02
409.26,2.57E+02
409.3,1.30E+02
409.34,6.49E+01
409.38,3.17E+01
409.43,1.26E+01
409.47,5.89E+00
409.51,2.70E+00
409.55,1.22E+00
409.6,4.37E-01
409.64,1.88E-01
409.68,7.96E-02
409.72,3.30E-02
409.77,1.07E-02
409.81,4.25E-03
409.85,1.66E-03
409.89,6.33E-04
409.94,1.85E-04
409.98,6.77E-05
410.02,2.43E-05
410.06,8.57E-06
410.11,2.26E-06
410.15,7.63E-07
410.19,2.53E-07
410.23,8.19E-08
410.28,1.95E-08
410.32,6.07E-09
415.04,4.28E-09
415.08,1.34E-08
415.12,4.13E-08
415.17,1.64E-07
415.21,4.85E-07
415.25,1.41E-06
415.29,4.00E-06
415.34,1.44E-05
415.38,3.94E-05
415.42,1.06E-04
415.46,2.78E-04
415.51,9.09E-04
415.55,2.30E-03
415.59,5.70E-03
415.63,1.39E-02
415.68,4.11E-02
415.72,9.62E-02
415.76,2.21E-01
415.8,4.97E-01
415.85,1.34E+00
415.89,2.89E+00
415.93,6.13E+00
415.97,1.28E+01
416.02,3.12E+01
416.06,6.23E+01
416.1,1.22E+02
416.14,2.36E+02
416.19,5.22E+02
416.23,9.65E+02
416.27,1.75E+03
416.31,3.12E+03
416.36,6.27E+03
416.4,1.07E+04
416.44,1.80E+04
416.48,2.97E+04
