Wavelength,Spectra,,
184.51,4.42E+07,,
184.55,7.80E+07,,
184.59,1.25E+08,,
184.63,1.84E+08,,
184.68,2.61E+08,,
184.72,3.12E+08,,
184.76,3.43E+08,,
184.8,3.49E+08,,
184.84,3.35E+08,,
184.88,3.13E+08,,
184.92,2.98E+08,,
184.96,3.07E+08,,
185,3.55E+08,,
185.04,4.54E+08,,
185.09,6.71E+08,,
185.13,9.30E+08,,
185.17,1.26E+09,,
185.21,1.62E+09,,
185.25,1.96E+09,,
185.29,2.20E+09,,
185.33,2.28E+09,,
185.37,2.16E+09,,
185.41,1.87E+09,,
185.46,1.39E+09,,
185.5,9.89E+08,,
185.54,6.50E+08,,
185.58,3.98E+08,,
185.62,2.32E+08,,
185.66,1.34E+08,,
185.7,8.23E+07,,
185.74,5.94E+07,,
185.78,5.39E+07,,
185.83,6.43E+07,,
185.87,8.39E+07,,
185.91,1.11E+08,,
185.95,1.41E+08,,
185.99,1.67E+08,,
186.03,1.83E+08,,
186.07,1.85E+08,,
186.11,1.72E+08,,
186.15,1.49E+08,,
186.2,1.15E+08,,
186.24,9.00E+07,,
186.28,7.15E+07,,
186.32,6.00E+07,,
186.36,5.42E+07,,
186.4,5.18E+07,,
186.44,5.04E+07,,
186.48,4.81E+07,,
186.52,4.39E+07,,
186.57,3.60E+07,,
186.61,2.84E+07,,
186.65,2.08E+07,,
186.69,1.41E+07,,
186.73,8.86E+06,,
186.77,5.14E+06,,
186.81,2.75E+06,,
186.85,1.35E+06,,
186.89,6.13E+05,,
186.94,2.03E+05,,
186.98,7.60E+04,,
187.02,2.62E+04,,
187.06,8.26E+03,,
187.1,2.39E+03,,
187.14,6.32E+02,,
187.18,1.53E+02,,
187.22,3.39E+01,,
187.26,6.88E+00,,
187.31,8.24E-01,,
187.35,1.36E-01,,
187.39,2.06E-02,,
187.43,2.84E-03,,
187.47,3.57E-04,,
187.51,4.10E-05,,
187.55,4.30E-06,,
187.59,4.12E-07,,
187.63,3.57E-08,,
187.67,2.85E-09,,
187.72,1.06E-10,,
189.11,7.26E-09,,
189.15,9.42E-08,,
189.2,2.05E-06,,
189.24,2.18E-05,,
189.28,2.12E-04,,
189.32,1.89E-03,,
189.36,1.54E-02,,
189.4,1.15E-01,,
189.44,7.86E-01,,
189.48,4.92E+00,,
189.52,2.82E+01,,
189.57,2.20E+02,,
189.61,1.03E+03,,
189.65,4.45E+03,,
189.69,1.75E+04,,
189.73,6.30E+04,,
189.77,2.08E+05,,
189.81,6.27E+05,,
189.85,1.73E+06,,
189.89,4.38E+06,,
189.94,1.23E+07,,
189.98,2.56E+07,,
190.02,4.85E+07,,
190.06,8.43E+07,,
190.1,1.34E+08,,
190.14,1.95E+08,,
190.18,2.60E+08,,
190.22,3.17E+08,,
190.26,3.55E+08,,
190.3,3.63E+08,,
190.35,3.30E+08,,
190.39,2.79E+08,,
190.43,2.18E+08,,
190.47,1.63E+08,,
190.51,1.24E+08,,
190.55,1.07E+08,,
190.59,1.15E+08,,
190.63,1.46E+08,,
190.67,1.95E+08,,
190.72,2.72E+08,,
190.76,3.39E+08,,
190.8,4.08E+08,,
190.84,4.82E+08,,
190.88,5.73E+08,,
190.92,6.93E+08,,
190.96,8.51E+08,,
191,1.04E+09,,
191.04,1.24E+09,,
191.09,1.45E+09,,
191.13,1.55E+09,,
191.17,1.57E+09,,
191.21,1.54E+09,,
191.25,1.53E+09,,
191.29,1.60E+09,,
191.33,1.79E+09,,
191.37,2.09E+09,,
191.41,2.45E+09,,
191.46,2.83E+09,,
191.5,2.95E+09,,
191.54,2.85E+09,,
191.58,2.55E+09,,
191.62,2.12E+09,,
191.66,1.67E+09,,
191.7,1.30E+09,,
191.74,1.07E+09,,
191.78,1.03E+09,,
191.83,1.25E+09,,
191.87,1.62E+09,,
191.91,2.12E+09,,
191.95,2.71E+09,,
191.99,3.31E+09,,
192.03,3.82E+09,,
192.07,4.15E+09,,
192.11,4.24E+09,,
192.15,4.06E+09,,
192.2,3.53E+09,,
192.24,2.96E+09,,
192.28,2.38E+09,,
192.32,1.86E+09,,
192.36,1.47E+09,,
192.4,1.20E+09,,
192.44,1.07E+09,,
192.48,1.03E+09,,
192.52,1.06E+09,,
192.57,1.13E+09,,
192.61,1.17E+09,,
192.65,1.15E+09,,
192.69,1.07E+09,,
192.73,9.25E+08,,
192.77,7.49E+08,,
192.81,5.69E+08,,
192.85,4.13E+08,,
192.89,2.99E+08,,
192.93,2.34E+08,,
192.98,2.13E+08,,
193.02,2.30E+08,,
193.06,2.58E+08,,
193.1,2.81E+08,,
193.14,2.89E+08,,
193.18,2.77E+08,,
193.22,2.47E+08,,
193.26,2.08E+08,,
193.3,1.70E+08,,
193.35,1.33E+08,,
193.39,1.17E+08,,
193.43,1.10E+08,,
193.47,1.08E+08,,
193.51,1.06E+08,,
193.55,9.96E+07,,
193.59,8.90E+07,,
193.63,7.46E+07,,
193.67,5.85E+07,,
193.72,3.94E+07,,
193.76,2.68E+07,,
193.8,1.73E+07,,
193.84,1.08E+07,,
193.88,6.85E+06,,
193.92,5.23E+06,,
193.96,5.85E+06,,
194,8.98E+06,,
194.04,1.52E+07,,
194.09,2.86E+07,,
194.13,4.45E+07,,
194.17,6.51E+07,,
194.21,8.95E+07,,
194.25,1.16E+08,,
194.29,1.42E+08,,
194.33,1.65E+08,,
194.37,1.80E+08,,
194.41,1.87E+08,,
194.46,1.83E+08,,
194.5,1.72E+08,,
194.54,1.56E+08,,
194.58,1.40E+08,,
194.62,1.28E+08,,
194.66,1.22E+08,,
194.7,1.24E+08,,
194.74,1.34E+08,,
194.78,1.52E+08,,
194.83,1.83E+08,,
194.87,2.11E+08,,
194.91,2.39E+08,,
194.95,2.61E+08,,
194.99,2.72E+08,,
195.03,2.68E+08,,
195.07,2.52E+08,,
195.11,2.27E+08,,
195.15,1.99E+08,,
195.2,1.68E+08,,
195.24,1.51E+08,,
195.28,1.38E+08,,
195.32,1.27E+08,,
195.36,1.16E+08,,
195.4,1.02E+08,,
195.44,8.71E+07,,
195.48,7.21E+07,,
195.52,6.07E+07,,
195.56,5.70E+07,,
195.61,7.03E+07,,
195.65,1.01E+08,,
195.69,1.54E+08,,
195.73,2.27E+08,,
195.77,3.17E+08,,
195.81,4.10E+08,,
195.85,4.90E+08,,
195.89,5.40E+08,,
195.93,5.48E+08,,
195.98,4.98E+08,,
196.02,4.21E+08,,
196.06,3.28E+08,,
196.1,2.36E+08,,
196.14,1.56E+08,,
196.18,9.56E+07,,
196.22,5.41E+07,,
196.26,2.83E+07,,
196.3,1.37E+07,,
196.35,5.02E+06,,
196.39,2.15E+06,,
196.43,1.07E+06,,
196.47,1.04E+06,,
196.51,1.94E+06,,
196.55,4.15E+06,,
196.59,8.50E+06,,
196.63,1.61E+07,,
196.67,2.81E+07,,
196.72,5.02E+07,,
196.76,7.27E+07,,
196.8,9.71E+07,,
196.84,1.19E+08,,
196.88,1.35E+08,,
196.92,1.41E+08,,
196.96,1.35E+08,,
197,1.19E+08,,
197.04,9.71E+07,,
197.09,6.68E+07,,
197.13,4.52E+07,,
197.17,2.81E+07,,
197.21,1.61E+07,,
197.25,8.49E+06,,
197.29,4.12E+06,,
197.33,1.85E+06,,
197.37,7.60E+05,,
197.41,2.88E+05,,
197.46,7.64E+04,,
197.5,2.41E+04,,
197.54,6.97E+03,,
197.58,1.86E+03,,
197.62,4.58E+02,,
197.66,1.04E+02,,
197.7,2.16E+01,,
197.74,4.15E+00,,
197.78,7.34E-01,,
197.82,1.19E-01,,
197.87,1.10E-02,,
197.91,1.49E-03,,
197.95,1.85E-04,,
197.99,2.12E-05,,
198.03,2.24E-06,,
198.07,2.18E-07,,
198.11,1.95E-08,,
198.19,7.29E-09,,
198.24,1.51E-07,,
198.28,1.56E-06,,
198.32,1.48E-05,,
198.36,1.30E-04,,
198.4,1.05E-03,,
198.44,7.88E-03,,
198.48,5.44E-02,,
198.52,3.46E-01,,
198.56,2.03E+00,,
198.61,1.66E+01,,
198.65,8.12E+01,,
198.69,3.67E+02,,
198.73,1.53E+03,,
198.77,5.90E+03,,
198.81,2.09E+04,,
198.85,6.86E+04,,
198.89,2.08E+05,,
198.93,5.79E+05,,
198.98,1.86E+06,,
