Wavelength,Spectra,,
246.42,1.85E+08,,
246.46,1.88E+08,,
246.51,1.77E+08,,
246.55,1.60E+08,,
246.59,1.36E+08,,
246.63,1.10E+08,,
246.68,7.87E+07,,
246.72,5.66E+07,,
246.76,3.87E+07,,
246.8,2.50E+07,,
246.85,1.35E+07,,
246.89,7.76E+06,,
246.93,4.24E+06,,
246.97,2.19E+06,,
247.02,8.94E+05,,
247.06,4.11E+05,,
247.1,1.79E+05,,
247.14,7.41E+04,,
247.19,2.28E+04,,
247.23,8.40E+03,,
247.27,2.93E+03,,
247.31,9.68E+02,,
247.36,2.26E+02,,
247.4,6.62E+01,,
247.44,1.85E+01,,
247.48,4.88E+00,,
247.53,8.59E-01,,
247.57,2.02E-01,,
247.61,4.50E-02,,
247.65,9.50E-03,,
247.7,1.26E-03,,
247.74,2.37E-04,,
247.78,4.23E-05,,
247.82,7.14E-06,,
247.87,7.18E-07,,
247.91,1.08E-07,,
247.95,1.54E-08,,
263.77,3.22E-06,,
263.81,1.94E-05,,
263.85,1.11E-04,,
263.9,9.30E-04,,
263.94,4.83E-03,,
263.98,2.40E-02,,
264.02,1.14E-01,,
264.07,7.46E-01,,
264.11,3.19E+00,,
264.15,1.31E+01,,
264.19,5.10E+01,,
264.24,2.63E+02,,
264.28,9.28E+02,,
264.32,3.13E+03,,
264.36,1.01E+04,,
264.41,4.09E+04,,
264.45,1.19E+05,,
264.49,3.30E+05,,
264.53,8.78E+05,,
264.58,2.79E+06,,
264.62,6.70E+06,,
264.66,1.53E+07,,
264.7,3.36E+07,,
264.75,8.40E+07,,
264.79,1.66E+08,,
264.83,3.14E+08,,
264.87,5.66E+08,,
264.92,1.11E+09,,
264.96,1.81E+09,,
265,2.82E+09,,
265.04,4.20E+09,,
265.09,6.47E+09,,
265.13,8.70E+09,,
265.17,1.12E+10,,
265.21,1.37E+10,,
265.26,1.66E+10,,
265.3,1.84E+10,,
265.34,1.95E+10,,
265.38,1.97E+10,,
265.43,1.87E+10,,
265.47,1.71E+10,,
265.51,1.49E+10,,
265.55,1.24E+10,,
265.6,9.30E+09,,
265.64,7.00E+09,,
265.68,5.04E+09,,
265.72,3.46E+09,,
265.77,2.03E+09,,
265.81,1.26E+09,,
265.85,7.48E+08,,
265.89,4.24E+08,,
265.94,1.95E+08,,
265.98,1.00E+08,,
266.02,4.89E+07,,
266.06,2.28E+07,,
266.11,8.27E+06,,
266.15,3.49E+06,,
266.19,1.41E+06,,
266.23,5.42E+05,,
266.28,1.54E+05,,
266.32,5.42E+04,,
266.36,1.95E+04,,
266.4,9.98E+03,,
266.45,1.41E+04,,
266.49,2.94E+04,,
266.53,6.30E+04,,
266.57,1.30E+05,,
266.62,3.04E+05,,
266.66,5.69E+05,,
266.7,1.02E+06,,
266.74,1.75E+06,,
266.79,3.21E+06,,
266.83,4.97E+06,,
266.87,7.36E+06,,
266.91,1.04E+07,,
266.96,1.51E+07,,
267,1.93E+07,,
267.04,2.36E+07,,
267.08,2.76E+07,,
267.13,3.16E+07,,
267.17,3.34E+07,,
267.21,3.38E+07,,
267.25,3.26E+07,,
267.3,2.94E+07,,
267.34,2.57E+07,,
267.38,2.15E+07,,
267.42,1.72E+07,,
267.47,1.22E+07,,
267.51,8.80E+06,,
267.55,6.08E+06,,
267.59,4.02E+06,,
267.64,2.25E+06,,
267.68,1.34E+06,,
267.72,7.66E+05,,
267.76,4.18E+05,,
267.81,1.84E+05,,
267.85,9.10E+04,,
267.89,4.29E+04,,
267.93,1.94E+04,,
267.98,6.73E+03,,
268.02,2.75E+03,,
268.06,1.07E+03,,
268.1,4.00E+02,,
268.15,1.09E+02,,
268.19,3.69E+01,,
268.23,1.19E+01,,
268.27,3.67E+00,,
268.32,7.91E-01,,
268.36,2.21E-01,,
268.4,5.88E-02,,
268.44,1.50E-02,,
268.49,2.55E-03,,
268.53,5.87E-04,,
268.57,1.29E-04,,
268.61,2.72E-05,,
268.66,3.65E-06,,
268.7,6.95E-07,,
268.74,1.27E-07,,
268.78,2.20E-08,,
273.38,2.17E-06,,
273.42,1.24E-05,,
273.46,6.80E-05,,
273.5,3.58E-04,,
273.55,2.69E-03,,
273.59,1.29E-02,,
273.63,5.89E-02,,
273.67,2.59E-01,,
273.72,1.55E+00,,
273.76,6.20E+00,,
273.8,2.38E+01,,
273.84,8.73E+01,,
273.89,4.18E+02,,
273.93,1.40E+03,,
273.97,4.47E+03,,
274.01,1.37E+04,,
274.06,5.24E+04,,
274.1,1.46E+05,,
274.14,3.91E+05,,
274.18,1.00E+06,,
274.23,3.06E+06,,
274.27,7.13E+06,,
274.31,1.59E+07,,
274.35,3.41E+07,,
274.4,8.33E+07,,
274.44,1.62E+08,,
274.48,3.03E+08,,
274.52,5.41E+08,,
274.57,1.06E+09,,
274.61,1.72E+09,,
274.65,2.68E+09,,
274.69,4.00E+09,,
274.74,6.23E+09,,
274.78,8.46E+09,,
274.82,1.10E+10,,
274.86,1.38E+10,,
274.91,1.71E+10,,
274.95,1.94E+10,,
274.99,2.11E+10,,
275.03,2.21E+10,,
275.08,2.19E+10,,
275.12,2.08E+10,,
275.16,1.89E+10,,
275.2,1.65E+10,,
275.25,1.31E+10,,
275.29,1.04E+10,,
275.33,7.87E+09,,
275.37,5.73E+09,,
275.42,3.63E+09,,
275.46,2.40E+09,,
275.5,1.53E+09,,
275.54,9.28E+08,,
275.59,4.70E+08,,
275.63,2.60E+08,,
275.67,1.38E+08,,
275.71,7.00E+07,,
275.76,2.83E+07,,
