Wavelength,Spectra
432.68,7.83E+06
432.73,7.17E+06
432.77,6.55E+06
432.81,5.89E+06
432.85,5.20E+06
432.9,4.35E+06
432.94,3.70E+06
432.98,3.09E+06
433.02,2.54E+06
433.07,1.94E+06
433.11,1.53E+06
433.15,1.19E+06
433.19,9.09E+05
433.24,6.34E+05
433.28,4.66E+05
433.32,3.36E+05
433.36,2.39E+05
433.41,1.52E+05
433.45,1.04E+05
433.49,6.99E+04
433.53,4.61E+04
433.58,2.68E+04
433.62,1.71E+04
433.66,1.07E+04
433.7,6.54E+03
433.75,3.47E+03
433.79,2.05E+03
433.83,1.19E+03
433.87,6.81E+02
433.92,3.30E+02
433.96,1.81E+02
434,9.80E+01
434.04,5.20E+01
434.09,2.30E+01
434.13,1.18E+01
434.17,5.91E+00
434.21,2.92E+00
434.26,1.18E+00
434.3,5.61E-01
434.34,2.62E-01
434.38,1.20E-01
434.43,4.44E-02
434.47,1.96E-02
434.51,8.52E-03
434.55,3.64E-03
434.6,1.23E-03
434.64,5.04E-04
434.68,2.03E-04
434.72,8.08E-05
434.77,2.49E-05
434.81,9.50E-06
434.85,3.57E-06
434.89,1.32E-06
434.94,3.70E-07
434.98,1.32E-07
435.02,4.59E-08
435.06,1.58E-08
435.11,4.05E-09
435.15,1.34E-09
511.85,3.96E-10
511.89,9.98E-10
511.93,2.48E-09
511.98,7.62E-09
512.02,1.85E-08
512.06,4.41E-08
512.1,1.04E-07
512.15,3.00E-07
512.19,6.91E-07
512.23,1.57E-06
512.27,3.52E-06
512.32,9.51E-06
512.36,2.08E-05
512.4,4.49E-05
512.44,9.57E-05
512.49,2.42E-04
512.53,5.03E-04
512.57,1.03E-03
512.61,2.09E-03
512.66,4.97E-03
512.7,9.79E-03
512.74,1.91E-02
512.78,3.67E-02
512.83,8.18E-02
512.87,1.53E-01
512.91,2.84E-01
512.95,5.18E-01
513,1.08E+00
513.04,1.93E+00
513.08,3.39E+00
513.12,5.89E+00
513.17,1.15E+01
513.21,1.95E+01
513.25,3.26E+01
513.29,5.38E+01
513.34,9.89E+01
513.38,1.59E+02
513.42,2.52E+02
513.46,3.95E+02
513.51,6.81E+02
513.55,1.04E+03
513.59,1.57E+03
513.63,2.33E+03
513.68,3.77E+03
513.72,5.47E+03
513.76,7.83E+03
513.8,1.11E+04
513.85,1.68E+04
513.89,2.31E+04
